gene,maic_score
LOC105375615,1.163211791
ASIC3,1.163199164
LOC101929269,1.163161283
SEPTIN8,1.163123402
C17orf67,1.163110775
LOC105371899,1.163098148
MIR3612,1.163085521
EEF1D,1.163072894
SCAF4,1.163060267
BTN2A3P,1.16304764
DUSP5,1.163035013
RC3H2,1.163022386
TAS2R8,1.162987574
SECTM1,1.162984505
LOC105375179,1.162971878
TSPAN5-DT,1.162946624
CTXN3,1.162933997
GNAI2,1.16292137
LOC105371532,1.162896116
ELOVL2-AS1,1.162883489
GPR142,1.162858235
MIR885,1.162845608
MIR4537,1.162832981
MIOX,1.162820354
MIR8071-1,1.162807727
MRPL48,1.162769846
DOK3,1.162731965
MAPRE1,1.162719338
PNLIPRP2,1.162716259
LINC01801,1.162694084
LYN,1.162681457
FAM20A,1.162656203
LOC105374901,1.162630949
LOC105371992,1.162618322
DLX1,1.162605695
OOEP,1.162593068
KCNMA1-AS1,1.162580441
HSD17B8,1.162567814
FBXW2,1.16254256
HLA-E,1.162492051
LINC01526,1.162479424
MRPL3,1.162466797
LHX5,1.162449628
PDLIM1,1.162441543
BAIAP2L1,1.162428916
C10orf99,1.162416289
MIR6829,1.162403662
SNORA50C,1.162378408
LOC730338,1.162365781
NCKAP5-AS1,1.162353154
CCAT1,1.162340527
CD302,1.1623279
ACOT7,1.162315273
IER5L,1.162302646
MIA2,1.162290019
PVALEF,1.162277392
MYH3,1.162264765
LOC102723708,1.162252138
MYCNUT,1.162239511
CABP4,1.162226884
MACROH2A2,1.162214257
SH2D6,1.16220163
SNORA70B,1.162189003
LOC105374875,1.162176376
LOC731075,1.162163749
MECOM-AS1,1.162151122
TRIM31-AS1,1.162125868
ANKRD1,1.162100614
UQCRB-AS1,1.162087987
LOC101928215,1.16207536
MIR4698,1.162037479
TSG1,1.162024852
ENTPD3,1.162012225
C13orf46,1.161999598
ZFAND6,1.161986971
SPHKAP,1.161974344
LOC105376100,1.16194909
PSORS1C1,1.161936463
MIR30D,1.161930089
MSRA,1.161923836
BSX,1.161911209
LOC105376621,1.161885955
LOC105377267,1.161873328
DDX56,1.161860701
OTX2,1.161848074
LOC105370052,1.16182282
BAG6,1.161810193
LOC107986258,1.161797566
LOC107984010,1.161784939
FAM13B,1.161759685
LOC105375971,1.161747058
PDE4D,1.161721804
MIR3117,1.161709177
PCDHB14,1.16169655
LOC105374777,1.161683923
ZC3H4,1.161677023
CST6,1.161671296
C17orf75,1.161658669
LOC105369305,1.161646042
KCNQ1,1.161633415
CHRNA9,1.161620788
DNASE1L3,1.161595534
LOC107986065,1.161582907
HACD4,1.16157028
EMCN,1.161557653
LOC107986473,1.161545026
VPS29,1.161532399
RUVBL1,1.161519772
SYNM-AS1,1.161507145
LOC107985288,1.161494518
LOC105376300,1.161481891
RUNX1T1,1.161469264
LCAT,1.161456637
INO80,1.16144401
LOC105377712,1.161431383
LOC105378443,1.161428322
LOC107984407,1.161406129
PCDHB15,1.161393502
PPP2R2C,1.161368248
MYOT,1.161355621
ERCC8,1.161342994
IRF4,1.161330367
H3-3A,1.161305113
TPST2,1.161292486
ADCY4,1.161279859
LOC105378387,1.161267232
LOC105377740,1.161254605
CLIC3,1.161241978
SPATC1,1.161229351
MIRLET7BHG,1.161216724
SPAG16-DT,1.161204097
WSCD1,1.16119147
PAIP2,1.16118391
TRPC4,1.161178843
MIR4448,1.161166216
C14orf93,1.161153589
MIR370,1.161140962
DISC2,1.161128335
LINC01181,1.161103081
GRID2,1.161090454
COL12A1,1.161077827
LINC01312,1.1610652
MIR645,1.161052573
LOC105373949,1.161039946
MAF,1.161027319
ARMC5,1.161014692
SIRPB2,1.161002065
LOC112268457,1.160989438
LOC112267937,1.160976811
JAKMIP2-AS1,1.160964184
SND1,1.160951557
TRHDE-AS1,1.160943712
RPS29,1.16093893
E2F4,1.160926303
TLE6,1.160913676
LOC107986124,1.160888422
LOC105375061,1.160875795
LOC105377884,1.160863168
FGD4,1.160850541
ANXA7,1.160837914
LOC105374906,1.160787406
LOC112267902,1.160774778
SH3TC1,1.160749524
LOC100506178,1.160736897
RIBC2,1.16072427
MRGPRX1,1.160707654
NUBP1,1.160699016
LOC105370276,1.160686389
JSRP1,1.160673762
LOC105371704,1.160661135
LOC105378604,1.160648508
LOC105371711,1.160635881
CCDC12,1.160623254
RPP14,1.160610627
SERF2,1.160598
PIM1,1.160585373
LINC02290,1.160572746
LOC102723678,1.160560119
LOC105378861,1.160547492
LOC101927627,1.160534865
METTL22,1.160522238
DAGLA,1.160509611
LACTBL1,1.160496984
GRK6P1,1.160484357
TCAM1P,1.160475664
LOC107986925,1.16047173
LOC107985545,1.160446476
LOC107984704,1.160421222
PREX1,1.160408595
CACNG2,1.160383341
LOC105375638,1.160370714
MUC5B,1.16034546
B3GNT5,1.160332833
KRT81,1.160320206
JAK3,1.160307579
LOC107985365,1.160294952
LOC112268413,1.160282325
SLC12A7,1.160257071
LOC105370124,1.160247672
RUNX2,1.160244444
CIITA,1.160231817
RAN,1.16021919
RNF133,1.160206563
LINC00976,1.160193936
LOC105373605,1.160168682
LINC01530,1.160156055
ITGA6-AS1,1.160130801
CCDC13,1.160118174
ZNF280A,1.160105547
MIR4666A,1.16009292
TMEM132D,1.160080293
LOC107984558,1.160067666
LOC100288798,1.160055039
UVSSA,1.160029785
CUX1,1.160023607
PNLIPRP3,1.160004531
MIR4717,1.159991904
LINC02780,1.159979277
SNED1-AS1,1.15996665
DCAF8,1.159941396
UBASH3B,1.159928769
MIR1273C,1.159916142
TMEM176B,1.159903515
SLC7A5P2,1.159890888
APOBEC1,1.159878261
CBLB,1.159865634
MIR5589,1.159853007
LOC107986788,1.15984038
PITPNM2,1.159827753
LOC105370366,1.159815126
LOC101928817,1.159777245
ACSS1,1.159764618
NRG4,1.159751991
NTM,1.159739364
LOC105375153,1.15971411
WDR24,1.159701483
DDX19A,1.159688856
LOC105369354,1.159676229
SH3GL1,1.159663602
LOC105378193,1.159650975
CLIP2,1.159638348
GABRG2,1.159625721
CAMK2B,1.159613094
SHOX2,1.159600467
LINC01085,1.15958784
NALCN,1.159586986
LOC100502572,1.159575213
TRIB1,1.159562586
FSCN1,1.159549959
TH,1.159537332
LINC02691,1.159512078
TBC1D16,1.159499451
TOLLIP-DT,1.159486824
ZNF469,1.15946157
MAP3K8,1.159448943
LOC102723480,1.159436316
PLCD1,1.159423689
LINC01685,1.159411062
GPR20,1.159398435
SLC2A6,1.159385808
OR1F1,1.159374297
NPFFR1,1.159373181
SMIM2-AS1,1.159360554
MED15,1.159347927
LINC02276,1.1593353
LOC105371153,1.159322673
AFF1,1.159310046
LOC107985839,1.159297419
LOC102724463,1.159284792
BPGM,1.159272165
RHOU,1.159259538
LINC02214,1.159246911
FHIP1B,1.159234284
MIR4637,1.159196403
FGFBP2,1.159183776
LITAF,1.159171149
KDM7A-DT,1.159165268
CASC8,1.159158522
POM121L12,1.159145895
SNORD112,1.159133268
LOC105376478,1.159120641
CDRT4,1.159108014
GPT,1.159095387
HSBP1,1.15908276
EXOSC8,1.159070133
LOC105377733,1.159057505
DDB2,1.159044878
MIR671,1.159019624
PHF19,1.159006997
SNRNP35,1.15899437
MCHR1,1.158981743
LINC00668,1.158969116
ZFP42,1.158959836
LOC105370079,1.158956489
LOC107986019,1.158931235
LOC105376273,1.158918608
SLFNL1-AS1,1.158905981
DNMT3L-AS1,1.158893354
KDM4B,1.158880727
LOC101929058,1.1588681
C5orf49,1.158855473
LOC105378327,1.158830219
NUBPL,1.158817592
PTCHD4,1.158792338
LOC107984613,1.158779711
ADGB-DT,1.158754457
CDC42EP1,1.15874183
ACOX3,1.158729203
ATP6V1B2,1.158716576
POLA2,1.158703949
LOC105372160,1.158691322
FAM107B,1.158678695
LINC02542,1.158653441
CBFA2T3,1.158640814
LOC101928465,1.158628187
FRMD4A,1.15861556
SNORD128,1.158590306
USF1,1.158577679
LRRFIP1,1.158565052
LOC105375730,1.158559512
SENP6,1.158539798
KANSL1L,1.158527171
LOC107987209,1.158514544
LINC02815,1.158501917
MRLN,1.15848929
DBIL5P2,1.158476663
CADM2,1.158464036
LINC00211,1.158451409
LOC105377678,1.158438782
LOC105371703,1.158426155
RGMA,1.158413528
CCIN,1.158400901
RBM19,1.158388274
COL6A3,1.158375647
SLC28A1,1.158364497
ZNFX1,1.158350393
LOC105375334,1.158337766
M1AP,1.158325139
NOVA2,1.158312512
ST6GAL1,1.158299885
GRAMD2B,1.158287258
FBXL15,1.158274631
LOC105370831,1.15823675
LOC105370559,1.158211496
SNORD152,1.158186242
LOC105374493,1.158173615
C1QC,1.158135734
HSD11B1-AS1,1.158123107
ALDH2,1.15811048
ACCS,1.158097853
LHFPL3-AS1,1.158072599
SNORD170,1.158059972
LINC00174,1.158047345
FER1L6-AS1,1.158034718
SNORD158,1.158022091
FAM170A,1.158009464
FAM50B,1.157996837
LOC105375746,1.15798421
CLUH,1.157971583
NSUN7,1.157958956
HDAC4,1.157921075
ARHGAP32,1.157908448
ELMO2,1.157883194
GATA5,1.157870567
ZNF592,1.15785794
DOCK8-AS1,1.157845313
DLEU7-AS1,1.157832686
ZNF200,1.157799333
CLEC2D,1.157794805
ZNF585B,1.157782178
LINC00462,1.157756924
KIRREL2,1.157744297
TSTD1,1.15773167
LOC100130357,1.157719043
PSMC1,1.157693789
PCDHGA3,1.157681162
LINC01820,1.157668535
LOC107984245,1.157643281
MIR1825,1.157618027
LOC107984018,1.157617379
LINC01623,1.1576054
TAP2,1.157592773
IAH1,1.157580146
TEX19,1.157567519
CYP19A1,1.157554892
KIF25-AS1,1.157542265
LINC01883,1.157517011
LINC02011,1.157504384
LOC105372693,1.157491757
SMLR1,1.15747913
PELI3,1.157453876
LOC105378113,1.15743855
GPR35,1.157428622
MED6,1.157403368
PCBP3,1.157390741
TRIO,1.157378114
MRGPRX3,1.15735286
ALOX15B,1.157340233
LOC122526776,1.157327605
HELT,1.157314978
PRR5,1.157302351
DPEP3,1.157289724
LOC105372501,1.157277097
LINC02900,1.15726447
ZNF565,1.157251843
SYNJ2-IT1,1.157239216
LOC105370627,1.157226589
LOC105375614,1.157201335
RUNX2-AS1,1.157188708
LOC100652871,1.157150827
SCAMP4,1.1571382
ZNF74,1.157112946
CPNE4,1.157100319
LOC105376080,1.157090047
RERE-AS1,1.157087692
TRPM8,1.157075065
STAP2,1.157062438
JADE1,1.157049811
KIF23-AS1,1.157024557
ACTBL2,1.156999303
OLFM1,1.156986676
LOC105371589,1.156974049
CDH4,1.156936168
SMIM18,1.156923541
CCL3,1.156920266
CERS5,1.156898287
FYB1,1.15688566
GRIK2,1.156873033
LRRC31,1.156860406
CHST15,1.156847779
DNAH1,1.156835152
TSSC4,1.156822525
SLC8A1-AS1,1.156797271
PCDHGA6,1.156784644
KCNV1,1.156772017
MKLN1-AS,1.15675939
LOC105373392,1.156753398
LOC642696,1.156734136
BTBD7,1.156708882
FGF18,1.156696255
MIR3654,1.156683628
RAP1GAP2,1.156671001
LOC105375196,1.156658374
HCK,1.156645747
LINC02517,1.156607866
FLII,1.156595239
TRAF1,1.15658939
HOXC-AS1,1.156582612
CCDC153,1.156557358
LOC102725082,1.156544731
LOC100130698,1.156519477
LOC105378347,1.15650685
LOC112267944,1.156481596
SLC29A3,1.156468969
PDLIM5,1.156443715
C15orf62,1.156431088
PRRC2B,1.156428193
LRPAP1,1.156418461
LOC105372753,1.156405834
C18orf54,1.156393207
LOC105374409,1.15638058
SLC22A18AS,1.156367953
AKAP12,1.156355326
NIN,1.156342699
LOC339059,1.156330072
LINC01798,1.156317445
TMEM106B,1.156304818
ILRUN,1.156279564
SND1-IT1,1.156269759
HNRNPKP3,1.156266937
NKAIN4,1.15625431
KLHL9,1.156241683
SORBS3,1.156229056
DRGX,1.156203802
SNORA63B,1.156191175
LRIG1,1.156178548
POGLUT1,1.156165921
CNOT11,1.156153294
LINC01787,1.15612804
SYBU,1.156114038
LOC105375113,1.156102786
LOC102723657,1.156090159
C8orf17,1.156064905
ADAMTSL1,1.156052278
AMBRA1,1.156039651
TCEA2,1.156027024
ANAPC10,1.156014397
PMPCA,1.15600177
MIR7160,1.155976516
COL4A4,1.155963889
MIR2682,1.155951262
LOC107985443,1.155938635
SPTB,1.155926008
D2HGDH,1.155913381
LATS2,1.155900754
MYRF,1.1558755
SNX9,1.155862873
REG3A,1.155850246
GPSM3,1.155837619
LOC105378150,1.155812365
DOCK4,1.155810548
LOC401040,1.155799738
PABPN1,1.155787111
C10orf88,1.155774484
DDX4,1.155761857
KMT2D,1.15574923
RPS6KA2-AS1,1.155736603
MIR3138,1.155723976
ATP6V1H,1.155711349
LOC105370619,1.155698722
LINC02063,1.155686095
SAPCD1,1.155673468
MEST,1.155662687
ATXN3,1.155648214
CCDC26,1.155610332
PTGDS,1.155597705
GRK7,1.155585078
FNDC3B,1.155572451
PLXNB2,1.155559824
LINC00484,1.155547197
LOC112268182,1.15553457
MAP2K3,1.155521943
WRNIP1,1.155517356
CBFA2T2,1.155496689
LOC107984905,1.155484062
HTR4,1.155471435
SERPINB1,1.155458808
PHACTR2,1.155446181
LOC105374265,1.155433554
LOC107986472,1.155420927
CRY2,1.1554083
GABPB1,1.155395673
PRX,1.155374509
STC1,1.155357792
SEC23IP,1.155345165
LOC105377691,1.155332538
RHOBTB3,1.155319911
LRRC17,1.155307284
MIR3129,1.15528203
NECTIN1-DT,1.155256776
SNORD15B,1.155244149
USH2A-AS2,1.155234105
LINC02781,1.155231522
LINC02247,1.155206268
LOC100288175,1.155193641
FGL1,1.155181014
LOC105377082,1.155168387
LOC107986394,1.155143133
MLPH,1.155130506
LOC400212,1.155117879
IRAK2,1.155092625
C1RL-AS1,1.155079998
APH1B,1.155067371
KNTC1,1.155054744
BCAN-AS1,1.15502949
FANCC,1.154991609
PGPEP1L,1.154966355
PRR34,1.154960451
LOC105372152,1.154953728
FCHO1,1.154941101
TEX41,1.154928474
MIR6079,1.154915847
C5orf67,1.15490322
MIR4251,1.154890593
ITPR2,1.154877966
TRIM55,1.154852712
PCYT1A,1.154840085
F10-AS1,1.154827458
KATNAL2,1.154827119
LOC101927539,1.154814831
DOT1L,1.154802204
GGA1,1.154764323
LOC107984619,1.154751696
FERMT2,1.154726442
RPS16,1.154713815
GPR162,1.154701188
ILDR1,1.154688561
LINC02758,1.154675934
FNDC1,1.154663307
LOC105378593,1.15465068
SLC16A8,1.154638053
SPN,1.154625426
AHNAK,1.154612799
LOC101929256,1.154600172
SSC4D,1.154587545
VGLL4,1.154574918
HOXD13,1.154567242
LINC01429,1.154562291
LOC105376876,1.154549664
PTPRB,1.154537037
RBM38-AS1,1.15452441
MNT,1.154511783
PAWR,1.154499156
LINC01793,1.154486529
WDFY1,1.154473902
MAG,1.154448648
KANSL2,1.154440618
H1-8,1.154436021
PHKB,1.154423394
LINC01815,1.154410767
LOC107986398,1.15439814
SMIM40,1.154385513
TPRKB,1.154372886
LOC100288254,1.154360259
CRAMP1,1.154335005
CSNK1D,1.154322378
TLX3,1.154316153
SLC49A3,1.154309751
RBM45,1.154297124
GPSM1,1.154284497
PRLH,1.15427187
CUEDC1,1.154259243
NIPA2,1.154246616
FLJ42969,1.154233989
ZNF362,1.154221362
LOC107984984,1.154208735
MIR548H1,1.154193809
HPCAL1,1.154183481
POLK,1.154158227
MAFK,1.1541456
CEP170B,1.154132973
ARSG,1.154120346
LOC105378333,1.154107719
LINC00598,1.154095092
LOC105374435,1.154082465
IDO1,1.154073549
LOC107986104,1.154069838
ZKSCAN8,1.154057211
SLC45A4,1.154031957
LOC105375918,1.15401933
LINC01742,1.153994076
TRIM44,1.153981449
MIR129-2,1.153968822
LOC105376271,1.153956195
SCP2,1.153955337
C1QL1,1.153930941
LOC105379375,1.153918314
LINC02765,1.153905687
ZBTB20-AS1,1.153893059
EYA1,1.153880432
LOC105375701,1.153855178
LOC105376454,1.153842551
CINP,1.153817297
B3GNT3,1.15380467
LOC105370461,1.153792043
LOC105379133,1.153779416
LINCR-0001,1.153766789
IRX3,1.153754162
TIAF1,1.153741535
LOC101928416,1.153728908
LOC100506444,1.153716281
SLC17A9,1.153691027
LINC00489,1.1536784
RAB11B,1.153665773
BRD3OS,1.153653146
CDK2AP2,1.153627892
SURF6,1.153615265
ERICH2,1.153612631
LOC107984661,1.153602638
SAMD9,1.153590011
CSNK1G2,1.153577384
SLC43A2,1.153564757
ACOT4,1.15355213
AZIN1,1.153539503
LINC02685,1.153526876
REST,1.153514249
UNC5A,1.153502258
FRY-AS1,1.153501622
EDIL3-DT,1.153488995
ARHGEF39,1.153476368
KCNK12,1.15342586
LOC105373609,1.153413233
GSG1,1.153400606
LOC105371082,1.15339376
LOC105369895,1.153375352
C4orf51,1.153362725
LOC105370115,1.153350098
VXN,1.153337471
LOC107986444,1.153324844
HEPACAM2,1.153312217
DBX1,1.153287105
SRL,1.153286963
TMEM170A,1.153274336
NINJ2,1.153261709
LOC101929128,1.153249082
DAPP1,1.153223828
NDOR1,1.153211201
LOC107984609,1.153198574
KCNA2,1.153185947
PLPP1,1.153160693
LOC105373170,1.153148066
FRMD8,1.153135439
NECTIN4-AS1,1.153122812
LOC100506403,1.153110185
LOC400553,1.153097558
LOC105376207,1.153084931
MFAP4,1.153059677
LOC102724903,1.15304705
LOC105372108,1.153034423
PRR19,1.153021796
PRKG2-AS1,1.153009169
SLC6A18,1.152996542
SCARNA28,1.152977873
DERA,1.152971288
C2CD5,1.152958661
LOC101927914,1.152946034
SNORA17B,1.152933407
LOC101928304,1.15292078
TFAP2D,1.152908153
COL4A2-AS2,1.152895526
LOC107986839,1.152882899
AKAP11,1.152878271
NDUFB2,1.152870272
FAM186B,1.152857645
SLC35F4,1.152845018
LOC105371393,1.152819764
OSCAR,1.152807137
LINC01503,1.15279451
MIR544B,1.152781883
FOXG1,1.152769256
LINC01932,1.152756629
BCAT1,1.152744002
MIR711,1.152731375
LINC01629,1.152718748
SPATA31A7,1.152706121
LOC101927401,1.152693494
LOC107984408,1.152684099
SLC12A1,1.152680867
MYL7,1.152655613
CLASRP,1.152642986
SYT8,1.152630359
SIGLEC15,1.152617732
MIR4302,1.152605105
PPM1B,1.152592478
LOC107984489,1.152589471
NSMCE4A,1.152579851
SVOPL,1.152567224
MCTP2,1.152554597
LOC105374391,1.152529343
MIR4781,1.152516716
UNC13A,1.152504089
TMCC1,1.152496442
GPX1,1.152491462
MAT2B,1.152478835
TMEM132B,1.152466208
IGHMBP2,1.152453581
LOC105369980,1.152440954
TRPM2,1.152428327
ARHGEF37,1.1524157
MIR5004,1.152404987
LINC02103,1.152390446
LOC105378605,1.152377819
PSTPIP1,1.152365192
KIAA0513,1.152352565
RBFOX3,1.152339938
LOC105374724,1.152327311
LOC101926974,1.152315076
LOC101928447,1.152314684
PCTP,1.152302057
LINC02608,1.15228943
LOC105377520,1.152276803
PRSS8,1.152264176
LOC112268421,1.152251549
LOC101928266,1.152238922
ETFB,1.152226683
CBX7,1.152226295
ASAP1-IT1,1.152201041
ATN1,1.152188414
LINC01675,1.152175786
MIR12118,1.152163159
LOC105374478,1.152150532
LOC283683,1.152139782
MDFIC,1.152137905
LOC101928331,1.152125278
RAI14,1.152112651
SYNGR1,1.152100024
CT70,1.152087397
LOC105370284,1.15207477
LOC105370878,1.152062143
LOC107985891,1.152054347
MIR3691,1.152049516
LOC105370941,1.152036889
CFAP20DC,1.152024262
LOC105370969,1.152011635
GUSBP11,1.151999008
TENM4,1.151986381
LINC01686,1.151973754
MIR2467,1.151970351
AKIRIN1,1.151961127
RGS3,1.1519485
ST3GAL2,1.151935873
PCDHB19P,1.151910619
FGR,1.151897992
LOC105373455,1.151872738
SNORA53,1.151860111
LOC107985211,1.151847484
LOC107984670,1.151834857
C5orf58,1.15182223
LOC107985018,1.151806579
INPPL1,1.151796976
ALDH1L1-AS1,1.151784349
CASP2,1.151759095
RYR1,1.151746468
LINC02205,1.151733841
DLX4,1.151721214
OLMALINC,1.15169596
OR5AU1,1.151683333
LOC105371378,1.151670706
PDXK,1.151658079
CDH26,1.151648272
LOC105379574,1.151645452
FAM27E5,1.151632825
LOC107985830,1.151607571
MGMT,1.151594944
SNORA59B,1.151582317
LOC105378024,1.151571107
HLA-V,1.15156969
EVA1C,1.151557063
SOWAHB,1.151544436
TTC28,1.151531809
FOXC1,1.151519182
TERB1,1.151495239
GNRH2,1.151493928
CHRAC1,1.151481301
MIR1208,1.151468674
LOC105371651,1.151456047
SUN1,1.15144342
LOC105376250,1.151430793
CYP11B1,1.151420643
DLGAP2-AS1,1.151418166
MANBA,1.151405539
CYFIP1,1.151392912
LOC107986656,1.151380285
LMTK3,1.151355031
LOC105378920,1.151347298
FZD7,1.151342404
CCN5,1.151329777
ADGRF1,1.15131715
NKX1-2,1.151304523
ZNF366,1.151291896
PCNX4-DT,1.151279269
RNF227,1.151275182
PCAT4,1.151266642
LOC105370638,1.151254015
LOC105375277,1.151228761
FAM13A,1.151216134
SORBS2,1.151204274
STK3,1.15119088
LINC01938,1.151178253
ACVR1,1.151165626
LOC105378394,1.151152999
LOC107985553,1.151140372
KIAA0408,1.151134552
SLC13A2,1.151127745
MIR3689C,1.151115118
HLCS,1.151102491
NRXN2,1.151089864
LOC105374996,1.151065996
MIR4280,1.15106461
LOC101928251,1.151051983
ERLNC1,1.151039356
MIR600,1.151026729
LOC101928257,1.151014102
GPHN,1.151001475
SOCS2,1.150988848
MARCHF10-DT,1.150963594
LOC101928446,1.150950967
MIR551A,1.15093834
RALBP1,1.150925713
PISD,1.150913086
LOC105376626,1.150900459
COL6A1,1.150887832
SEMA6A,1.150862578
ZBTB9,1.150849951
CALHM6,1.150837324
IFNAR1,1.150824697
LOC105375075,1.15081207
ZMIZ2,1.150803028
LOC105375027,1.150799443
LMNTD1,1.150786816
LOC105373077,1.150774189
PARD6G,1.150748935
LOC105375731,1.150736308
LINC02261,1.150723681
MIR9898,1.150698427
MAST4,1.1506858
GALNT16-AS1,1.150673173
TLN1,1.150660546
LOC105374296,1.150647919
HDHD2,1.150622665
NME2,1.150610038
DPYSL3,1.150597411
SHTN1,1.150584784
TH2LCRR,1.150572157
TRERNA1,1.15055953
RASGRP2,1.150546903
LOC100422212,1.150534276
MAML2,1.150509022
SLC18A2-AS1,1.150498208
LINC02557,1.150496395
LINC02347,1.150483768
LOC105369549,1.150471141
RUFY3,1.150458513
PACRG-AS3,1.150445886
MIF,1.150440247
SH3PXD2B,1.150433259
GRSF1,1.150420632
SHC2,1.150395378
LINC01579,1.150383246
PDZK1,1.150382751
B4GALT1-AS1,1.150357497
CEP164,1.15032719
TRIM15,1.150319616
SNORD167,1.150294362
GRHPR,1.150281735
POLB,1.150272061
SGK1,1.150269108
LOC107984594,1.150256481
MCTP1,1.150243854
SPPL2C,1.150231227
RTN4IP1,1.1502186
LOC105377777,1.150217842
SLX9,1.150205973
ANGPTL5,1.150193346
LINC01011,1.150180719
RBM15-AS1,1.15016452
HPS5,1.150155465
GRAMD1B,1.150142838
LAMP3,1.150130211
UMODL1-AS1,1.150117584
ZC3H18,1.150112076
ERICH6B,1.150079703
SERPINE2,1.150067076
MIR6832,1.150060497
MIR575,1.150054449
LOC105379101,1.150041822
LINC02837,1.150029195
FBXO5,1.150016568
ARL5A,1.150009767
OR51G2,1.150003941
MASTL,1.149991314
TMEM229B,1.149978687
ZFAS1,1.14996606
LOC105370576,1.149959872
LOC105374349,1.149953433
LOC101927702,1.149940806
OR8H1,1.149928179
HK1,1.149915552
LPIN2,1.149902925
EN1,1.149890298
LOC100287467,1.149865044
PHLDB1,1.149852417
SALRNA2,1.14983979
SNORD13J,1.149827163
LOC107985064,1.149814536
KAT7,1.149801909
SLC35C1,1.149789282
IQSEC1,1.149764028
KLHL31,1.149751401
RBM5,1.149738774
SERP2,1.149726147
RAE1,1.14971352
CILP2,1.149700893
KRT10-AS1,1.149677222
SLC38A4,1.149675639
MRTFA,1.149663012
PACRG-AS2,1.149632773
TACC2,1.149625131
INHBA-AS1,1.149612504
TNRC6B,1.149599877
MIR4259,1.149589049
SMTNL2,1.14958725
LOC107987042,1.149574623
ATP6V0A4,1.149561996
EEPD1,1.149546037
LOC107984111,1.149536742
ARFGAP1,1.149524115
IPCEF1,1.149511488
LOC107984451,1.149503725
LOC107986924,1.149498861
SNHG6,1.149473607
EMP1,1.14946098
LINC01782,1.149448353
LOC100293612,1.149435726
MEGF11,1.14942115
FXN,1.149385218
LOC105379189,1.149372591
LINC01208,1.149359964
LOC105377024,1.14933471
LINC01523,1.149322083
LOC105374408,1.149309456
TCP11,1.149302238
MYBL2,1.149296829
KHDRBS3,1.149284202
LOC105369846,1.149271575
SPATA6L,1.149263875
RCAN2,1.149246321
KSR1,1.149233694
MACORIS,1.14922613
ERFL,1.149221067
CRISPLD1,1.149188993
XXYLT1-AS1,1.149170559
APBB2,1.149157932
MIR577,1.149152454
LOC102723331,1.149145305
MIR183,1.149132678
INSL3,1.149120051
GFI1B,1.149107424
C10orf53,1.149094797
JAGN1,1.149081124
NBEAL2,1.149069543
LOC105373209,1.149056916
MIR1324,1.149046314
OAS2,1.149044289
PWRN3,1.149031662
ITGA9-AS1,1.149019035
LOC107986863,1.14901206
AMIGO3,1.149006408
LOC107985268,1.148993781
LOC105372295,1.148981154
EML1,1.148978354
APOL5,1.148968527
CES2,1.1489559
LOC105378834,1.148945184
LOC105374325,1.148943273
LINC02800,1.148912543
UQCC1,1.148905392
LOC105377173,1.148892765
LOC107984031,1.14888042
TAOK3,1.148880138
ATXN7L1,1.148867511
MYG1,1.148854884
NHSL1,1.148848807
SNX8,1.148842257
RDH13,1.14882963
MIR6754,1.148817695
AHI1,1.148817003
LOC101928237,1.148804376
LOC105371026,1.148791749
MIR548S,1.148787075
FAM86B3P,1.148779122
HTATIP2,1.148766495
LOC105373456,1.148756938
LOC101928512,1.148753868
LOC105374789,1.14874124
LINC02150,1.148728613
APEH,1.148727276
PTS,1.148715986
FAM110B,1.148703359
AP5M1,1.148690732
SPI1,1.148678105
NR2E1,1.148669344
LINC01641,1.148665478
LOC105371347,1.148652851
LINC02421,1.148641059
TMEM51-AS2,1.148627597
LOC107984587,1.14861497
LOC105373587,1.148613215
THSD7B,1.148589716
LINC02182,1.148577089
CTSB,1.148564462
SLC28A2-AS1,1.148558826
LOC107985290,1.148551835
LOC105372507,1.148539208
SIGLEC10,1.148532266
REXO1,1.148526581
NRG3-AS1,1.148513954
LOC105374651,1.148506117
HMGA2-AS1,1.148501327
GMPR,1.148476073
LINC02518,1.148463446
IRAG1,1.148438192
LOC105379149,1.148430077
LOC107984317,1.148425565
LOC101928387,1.148412938
SELENOS,1.148405509
MINCR,1.148400311
PAPOLA-DT,1.148387684
KIAA0232,1.148381318
LOC90246,1.148375057
LOC105370002,1.148357499
LOC107986168,1.148349803
CLYBL-AS1,1.148337176
FERMT3,1.148334044
SLIRP,1.148324549
RPS11,1.148311922
PTPRN2,1.148310948
ADAMTS10,1.148286668
MIR3185,1.148274041
SLC6A17-AS1,1.148265806
ADGRA1,1.148261414
MIR422A,1.148248787
GPR68,1.148243748
AGAP2,1.148223533
LOC105369998,1.148222024
NOL4L,1.148210906
SLC25A28,1.148198279
IER5L-AS1,1.148185652
PDZRN3,1.148160398
CWC15,1.148158798
LINC02793,1.148147771
ELK2AP,1.148138353
P4HB,1.148135144
LOC105377489,1.148122517
STT3B,1.148118214
PRXL2C,1.14810989
LINC01310,1.148098376
MIR199A2,1.148084636
ZBTB18,1.148072009
DNAJB9,1.148059382
APOL3,1.148046755
MIR3973,1.148040611
LOC101928096,1.148034128
SHD,1.148008874
GSX1,1.148003511
LOC105374254,1.147996247
WAKMAR2,1.14798362
LOC107987032,1.147970993
LOC102467080,1.147967492
LOC105374464,1.147958366
LOC107984398,1.147949877
