Gene_symbol;NAME;Foldchange NOXvsHYX;Pvalue NOXvsHYX;FDR NOXvsHYX
Fndc3c1;fibronectin type III domain containing 3C1;3,615862028;1,50E-08;2,01E-07
Fndc4;fibronectin type III domain containing 4;-1,049516654;0,6286212;0,742235364
Fndc5;fibronectin type III domain containing 5;-1,537723991;0,000122508;0,00066478
Fndc7;fibronectin type III domain containing 7;1,079330892;0,597407302;0,718681425
Fnip1;folliculin interacting protein 1;1,184449925;0,006917692;0,02160564
Fnip2;folliculin interacting protein 2;1,207193503;0,001992653;0,007508525
Fnta;"farnesyltransferase; CAAX box; alpha";-1,029679637;0,591712937;0,714173228
Fntb;"farnesyltransferase; CAAX box; beta";-1,089146006;0,191131338;0,31327861
Focad;focadhesin;-1,0006023;0,993106695;0,996434254
Folr2;folate receptor 2 (fetal);2,04457962;5,85E-05;0,000344875
Fopnl;Fgfr1op N-terminal like;1,095595989;0,096138319;0,18414117
Fos;FBJ osteosarcoma oncogene;1,969833947;4,57E-10;7,96E-09
Fosb;FBJ osteosarcoma oncogene B;2,356749255;6,79E-09;9,62E-08
Fosl1;fos-like antigen 1;69,22246884;6,08E-21;3,94E-19
Fosl2;fos-like antigen 2;1,37855361;5,04E-05;0,000302452
Foxa1;forkhead box A1;1,385806414;6,05E-05;0,00035492
Foxa2;forkhead box A2;1,61622346;3,74E-12;9,17E-11
Foxc1;forkhead box C1;1,668711185;0,00020418;0,001039531
Foxc2;forkhead box C2;2,709546727;3,10E-06;2,53E-05
Foxd2os;"forkhead box D2; opposite strand";-2,422038513;4,19E-05;0,000258083
Foxf1;forkhead box F1;-1,48912841;2,50E-06;2,09E-05
Foxf2;forkhead box F2;-2,088433413;5,33E-33;1,15E-30
Foxj1;forkhead box J1;1,760323672;0,001901311;0,007223703
Foxj2;forkhead box J2;-1,234725726;5,83E-05;0,000344447
Foxj3;forkhead box J3;1,000718206;0,989572759;0,99485753
Foxk1;forkhead box K1;-1,294071344;4,76E-05;0,000288844
Foxk2;forkhead box K2;1,029646264;0,693292465;0,791463498
Foxl1;forkhead box L1;-1,131511577;0,351779195;0,494458869
Foxm1;forkhead box M1;-1,294912549;0,032948746;0,078598107
Foxn2;forkhead box N2;-1,07250221;0,315136339;0,455925409
Foxn3;forkhead box N3;-1,256568014;0,045566695;0,102123128
Foxn4;forkhead box N4;2,005923468;0,00578367;0,018622734
Foxo1;forkhead box O1;-1,485089622;9,07E-12;2,07E-10
Foxo3;forkhead box O3;1,037637713;0,785573837;0,858665443
Foxo4;forkhead box O4;-1,463966793;1,18E-07;1,32E-06
Foxo6;forkhead box O6;1,056489271;0,718240392;0,809738092
Foxp1;forkhead box P1;-1,865244497;1,42E-12;3,76E-11
Foxp2;forkhead box P2;1,284474741;0,001795882;0,006901775
Foxp4;forkhead box P4;1,044427102;0,395529314;0,537470053
Foxq1;forkhead box Q1;-1,184076967;0,161401291;0,27512095
Foxred1;FAD-dependent oxidoreductase domain containing 1;1,109855675;0,159571839;0,272921972
Foxred2;FAD-dependent oxidoreductase domain containing 2;1,414168456;0,010886518;0,031593725
Foxs1;forkhead box S1;1,052106104;0,617888824;0,734535596
Fpgs;folylpolyglutamyl synthetase;-1,020970295;0,812132695;0,876723295
Fpgt;fucose-1-phosphate guanylyltransferase;1,153430641;0,052915766;0,114974075
Fpr1;formyl peptide receptor 1;-1,999740531;0,008082156;0,024645475
Fpr2;formyl peptide receptor 2;-1,535449697;0,076823199;0,154013772
Fra10ac1;FRA10AC1 homolog (human);1,072465386;0,481445816;0,618261374
Fras1;Fraser syndrome 1 homolog (human);1,714774472;8,96E-13;2,46E-11
Frat1;frequently rearranged in advanced T cell lymphomas;-1,335846232;0,046393816;0,103628628
Frat2;frequently rearranged in advanced T cell lymphomas 2;-1,096253615;0,452539395;0,591415932
Frem1;Fras1 related extracellular matrix protein 1;-1,026139546;0,842882512;0,897049039
Frem2;Fras1 related extracellular matrix protein 2;1,838875925;8,69E-10;1,44E-08
Frg1;FSHD region gene 1;-1,174339334;0,07858323;0,15674047
Frk;fyn-related kinase;1,117863282;0,130373052;0,233873952
Frmd4a;FERM domain containing 4A;-1,437633119;5,44E-05;0,000323555
Frmd4b;FERM domain containing 4B;-1,1310371;0,012138296;0,034650822
Frmd5;FERM domain containing 5;1,71016477;0,020756909;0,053772267
Frmd6;FERM domain containing 6;1,11138467;0,086647388;0,16976594
Frmd7;FERM domain containing 7;1,28538292;0,224186557;0,352608999
Frmd8;FERM domain containing 8;-1,053981403;0,358076594;0,500768
Frmpd1;FERM and PDZ domain containing 1;-1,044738571;0,825226238;0,88564545
Frrs1;ferric-chelate reductase 1;1,991919038;9,60E-14;2,99E-12
Frrs1l;ferric-chelate reductase 1 like;-1,377618448;0,19844433;0,322312779
Frs2;fibroblast growth factor receptor substrate 2;-1,177266464;0,03285308;0,078433656
Frs3;fibroblast growth factor receptor substrate 3;-1,741503298;0,000134131;0,000722133
Fry;furry homolog (Drosophila);-1,010067377;0,863775718;0,911917692
Fryl;furry homolog-like (Drosophila);-1,060503385;0,241881317;0,373670727
Frzb;frizzled-related protein;1,538948594;0,057978663;0,123382294
Fsbp;fibrinogen silencer binding protein;-1,208208566;0,620191475;0,735894349
Fscn1;"fascin homolog 1; actin bundling protein (Strongylocentrotus purpuratus)";-1,169209061;0,007621686;0,023430338
Fsd1l;fibronectin type III and SPRY domain containing 1-like;1,282055331;0,015911336;0,04339536
Fsd2;fibronectin type III and SPRY domain containing 2;1,986563358;0,000605606;0,00269193
Fsip1;fibrous sheath-interacting protein 1;1,946909167;0,002777411;0,009979024
Fst;follistatin;2,665252499;3,36E-13;9,91E-12
Fstl1;follistatin-like 1;-1,234926837;0,01855812;0,049046427
Fstl3;follistatin-like 3;1,593548628;7,33E-12;1,70E-10
Fstl4;follistatin-like 4;-1,248876365;0,089283006;0,173897231
Fth1;ferritin heavy chain 1;1,588153396;2,17E-08;2,83E-07
Ftl1;ferritin light chain 1;2,114245091;1,50E-12;3,94E-11
Fto;fat mass and obesity associated;-1,148309573;0,010592013;0,030873383
Ftsj1;FtsJ homolog 1 (E. coli);1,002230505;0,977332704;0,987767101
Ftsj2;FtsJ homolog 2 (E. coli);1,023308007;0,850991703;0,902798153
Ftsj3;FtsJ homolog 3 (E. coli);1,209671841;0,024237335;0,061164035
Ftx;"Ftx transcript; Xist regulator (non-protein coding)";1,009329788;0,933113773;0,95859262
Fubp1;far upstream element (FUSE) binding protein 1;-1,219375514;0,000807741;0,003459424
Fubp3;far upstream element (FUSE) binding protein 3;1,084184244;0,133193718;0,237671401
Fuca1;"fucosidase; alpha-L- 1; tissue";1,166845197;0,002582749;0,009371089
Fuca2;"fucosidase; alpha-L- 2; plasma";1,839107233;1,66E-24;1,68E-22
Fuk;fucokinase;1,012937601;0,868588376;0,914676922
Fundc1;FUN14 domain containing 1;1,01836725;0,791912874;0,862830445
Fundc2;FUN14 domain containing 2;1,000489009;0,992938266;0,99640153
Fuom;fucose mutarotase;1,818647522;0,00031339;0,001512622
Furin;furin (paired basic amino acid cleaving enzyme);-1,185230226;0,043560633;0,098423956
Fus;fused in sarcoma;-1,097506125;0,311354194;0,451745287
Fut10;fucosyltransferase 10;-1,460034252;4,38E-05;0,000268274
Fut11;fucosyltransferase 11;-1,325491188;0,000253472;0,001260317
Fut2;fucosyltransferase 2;-1,200080924;0,463638705;0,602032806
Fut4;fucosyltransferase 4;1,137846956;0,136743533;0,242294151
Fut8;fucosyltransferase 8;-1,417488363;9,88E-13;2,69E-11
Fut9;fucosyltransferase 9;2,245556228;0,000790322;0,003397712
Fuz;fuzzy homolog (Drosophila);1,023103738;0,814213491;0,877936107
Fv1;Friend virus susceptibility 1;-1,397791374;0,114069122;0,211250312
Fxn;frataxin;-1,116326916;0,259236527;0,39394834
Fxr1;"fragile X mental retardation gene 1; autosomal homolog";-1,038640166;0,429703153;0,569587718
Fxr2;"fragile X mental retardation; autosomal homolog 2";-1,1360186;0,015859569;0,043294411
Fxyd1;FXYD domain-containing ion transport regulator 1;-1,561571906;4,64E-06;3,65E-05
Fxyd3;FXYD domain-containing ion transport regulator 3;1,300660588;0,010873132;0,031564241
Fxyd5;FXYD domain-containing ion transport regulator 5;1,99239327;9,94E-22;7,01E-20
Fxyd6;FXYD domain-containing ion transport regulator 6;-1,027101844;0,871280809;0,916437514
Fyb;FYN binding protein;-1,138015974;0,406062667;0,547994764
Fyco1;FYVE and coiled-coil domain containing 1;1,115995624;0,053333521;0,115643971
Fyn;Fyn proto-oncogene;-1,146939721;0,020306216;0,052760777
Fyttd1;forty-two-three domain containing 1;1,094400296;0,071882982;0,146045277
Fzd1;frizzled homolog 1 (Drosophila);-1,293659943;0,01614475;0,043828292
Fzd10;frizzled homolog 10 (Drosophila);-1,502860356;0,032123283;0,0769166
Fzd2;frizzled homolog 2 (Drosophila);1,042035927;0,470974161;0,608113681
Fzd3;frizzled homolog 3 (Drosophila);-1,118007776;0,078182971;0,156221633
Fzd4;frizzled homolog 4 (Drosophila);-1,416805908;0,010551039;0,030766175
Fzd5;frizzled homolog 5 (Drosophila);1,09582376;0,179089393;0,298003116
Fzd6;frizzled homolog 6 (Drosophila);-1,45927444;2,85E-10;5,11E-09
Fzd7;frizzled homolog 7 (Drosophila);-1,283289508;0,000727017;0,00316262
Fzd8;frizzled homolog 8 (Drosophila);-1,019476528;0,813768912;0,877693803
Fzr1;fizzy/cell division cycle 20 related 1 (Drosophila);-1,124812392;0,06255435;0,130991862
G0s2;G0/G1 switch gene 2;-1,866515429;2,52E-14;8,43E-13
G2e3;G2/M-phase specific E3 ubiquitin ligase;-1,227700368;0,005804622;0,018669711
G3bp1;GTPase activating protein (SH3 domain) binding protein 1;1,169059811;0,002182095;0,008095544
G3bp2;GTPase activating protein (SH3 domain) binding protein 2;1,074186143;0,139528004;0,246454124
G530011O06Rik;RIKEN cDNA G530011O06 gene;1,194804602;0,390702115;0,533124019
G630025P09Rik;RIKEN cDNA G630025P09 gene;1,645171672;0,117220501;0,215531413
G6b;immunoreceptor tyrosine-based inhibitory motif (ITIM) containing platelet receptor;-1,253361869;0,270810978;0,407007014
G6pc3;"glucose 6 phosphatase; catalytic; 3";1,104775768;0,206491995;0,332257598
G6pdx;glucose-6-phosphate dehydrogenase X-linked;1,066039566;0,509669023;0,643425535
Gaa;"glucosidase; alpha; acid";1,358786797;2,03E-07;2,15E-06
Gab1;growth factor receptor bound protein 2-associated protein 1;-1,167376572;0,095102056;0,182689743
Gab2;growth factor receptor bound protein 2-associated protein 2;-1,135595354;0,08689179;0,170153908
Gab3;growth factor receptor bound protein 2-associated protein 3;-1,417284409;0,00125644;0,005055042
Gabarap;gamma-aminobutyric acid receptor associated protein;1,149835786;0,007704528;0,023635488
Gabarapl1;gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1;1,005970788;0,925881099;0,953659986
Gabarapl2;gamma-aminobutyric acid (GABA) A receptor-associated protein-like 2;-1,013943246;0,81473426;0,878304004
Gabbr1;"gamma-aminobutyric acid (GABA) B receptor; 1";-1,553341229;6,78E-06;5,11E-05
Gabpa;"GA repeat binding protein; alpha";-1,27141533;0,001240288;0,005001029
Gabpb1;"GA repeat binding protein; beta 1";-1,169322701;0,00484451;0,016002587
Gabpb2;"GA repeat binding protein; beta 2";-1,042699011;0,596218972;0,717428323
Gabra3;"gamma-aminobutyric acid (GABA) A receptor; subunit alpha 3";1,730656938;0,000371783;0,001759164
Gabra4;"gamma-aminobutyric acid (GABA) A receptor; subunit alpha 4";1,251276788;0,358127837;0,500791933
Gabre;"gamma-aminobutyric acid (GABA) A receptor; subunit epsilon";1,168572573;0,436284594;0,576121177
Gabrp;"gamma-aminobutyric acid (GABA) A receptor; pi";1,854569895;1,88E-05;0,00012696
Gabrq;"gamma-aminobutyric acid (GABA) A receptor; subunit theta";1,21139397;0,332220669;0,474097829
Gad1;glutamate decarboxylase 1;-1,06475769;0,788181583;0,86010623
Gadd45a;growth arrest and DNA-damage-inducible 45 alpha;1,168069942;0,183255713;0,303101677
Gadd45b;growth arrest and DNA-damage-inducible 45 beta;1,211944799;0,031173497;0,075058866
Gadd45g;growth arrest and DNA-damage-inducible 45 gamma;2,048286369;6,28E-07;6,04E-06
Gadd45gip1;"growth arrest and DNA-damage-inducible; gamma interacting protein 1";1,002224775;0,979809316;0,988724958
Gak;cyclin G associated kinase;1,09652343;0,117688655;0,216125861
Gal3st1;galactose-3-O-sulfotransferase 1;1,353241037;0,015875001;0,043312363
Gal3st2;galactose-3-O-sulfotransferase 2;-1,149004454;0,421581034;0,562606504
Gal3st3;galactose-3-O-sulfotransferase 3;-1,186349914;0,322406118;0,463447835
Gal3st4;galactose-3-O-sulfotransferase 4;-1,309778311;0,089922726;0,174898749
Galc;galactosylceramidase;1,724472335;8,25E-20;5,00E-18
Gale;"galactose-4-epimerase; UDP";1,610283848;2,60E-05;0,000169681
Galk1;galactokinase 1;1,142646592;0,089648447;0,174411517
Galk2;galactokinase 2;1,421600307;1,21E-07;1,34E-06
Galm;galactose mutarotase;1,149178102;0,112375095;0,208613332
Galns;galactosamine (N-acetyl)-6-sulfate sulfatase;1,135600247;0,068353339;0,140605273
Galnt1;UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1;1,394178377;1,02E-09;1,67E-08
Galnt10;UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10;-1,689427456;3,58E-05;0,00022442
Galnt11;UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11;-1,009402343;0,882384805;0,923791994
Galnt12;UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 12;1,741145513;0,001169521;0,004756202
Galnt13;UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13;-1,058818441;0,735623174;0,821353549
Galnt15;UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 15;-1,530747337;0,015208627;0,041781724
Galnt16;UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 16;-2,337884293;5,85E-17;2,65E-15
Galnt18;UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 18;-1,108679405;0,221562124;0,349793527
Galnt2;UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2;-1,149554094;0,023072454;0,058744077
Galnt3;UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3;1,944711477;1,94E-14;6,62E-13
Galnt4;UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 4;-1,412886522;4,73E-08;5,75E-07
Galnt5;UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 5;2,013193979;3,83E-05;0,000238759
Galnt6;UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6;1,204016942;0,236629324;0,367569561
Galnt7;UDP-N-acetyl-alpha-D-galactosamine: polypeptide N-acetylgalactosaminyltransferase 7;1,050771533;0,544685472;0,674599655
Galt;galactose-1-phosphate uridyl transferase;1,013013837;0,87195872;0,916821949
Gamt;guanidinoacetate methyltransferase;-1,605910863;0,000293201;0,001429428
Gan;giant axonal neuropathy;1,015834835;0,92293555;0,951882874
Ganab;alpha glucosidase 2 alpha neutral subunit;1,00469616;0,942985614;0,965287283
Ganc;"glucosidase; alpha; neutral C";-1,1494855;0,167362844;0,282623433
Gap43;growth associated protein 43;1,053379918;0,626238765;0,740546808
Gapdh;glyceraldehyde-3-phosphate dehydrogenase;1,51926506;2,58E-10;4,67E-09
Gapvd1;GTPase activating protein and VPS9 domains 1;-1,002451111;0,966467633;0,980500559
Gar1;GAR1 ribonucleoprotein homolog (yeast);1,095324997;0,349667937;0,492529292
Garem;"GRB2 associated; regulator of MAPK1";1,024170954;0,834015195;0,891184801
Garnl3;GTPase activating RANGAP domain-like 3;-1,467327923;3,15E-06;2,56E-05
Gars;glycyl-tRNA synthetase;1,3008529;1,64E-06;1,43E-05
Gart;phosphoribosylglycinamide formyltransferase;1,084905264;0,23865214;0,370045742
Gas1;growth arrest specific 1;-1,516806488;2,33E-06;1,96E-05
Gas2;growth arrest specific 2;-1,060635831;0,645540012;0,756248191
Gas2l1;growth arrest-specific 2 like 1;1,114447192;0,064712004;0,134473763
Gas2l2;growth arrest-specific 2 like 2;1,952614441;0,001321869;0,005287744
Gas2l3;growth arrest-specific 2 like 3;-1,14955136;0,216469001;0,344196971
Gas5;growth arrest specific 5;1,16278626;0,131276881;0,234962879
Gas6;growth arrest specific 6;1,575927882;2,05E-12;5,28E-11
Gas7;growth arrest specific 7;-1,292214274;0,004897246;0,016151424
Gas8;growth arrest specific 8;1,05107347;0,563271091;0,690362762
Gata2;GATA binding protein 2;-1,811397748;4,03E-07;4,01E-06
Gata3;GATA binding protein 3;-2,471725577;2,96E-13;8,72E-12
Gata4;GATA binding protein 4;1,799879563;0,005864816;0,018838539
Gata5;GATA binding protein 5;-1,245574554;0,018240137;0,048318745
Gata6;GATA binding protein 6;1,126590352;0,058806651;0,124710217
Gatad1;GATA zinc finger domain containing 1;1,335445315;5,52E-05;0,00032772
Gatad2a;GATA zinc finger domain containing 2A;1,019040572;0,728411571;0,816687017
Gatad2b;GATA zinc finger domain containing 2B;-1,072932227;0,662327566;0,769233776
Gatc;"glutamyl-tRNA(Gln) amidotransferase; subunit C";-1,193268681;0,003293579;0,011553117
Gatm;glycine amidinotransferase (L-arginine:glycine amidinotransferase);1,668820039;0,000255549;0,001268497
Gatsl2;GATS protein-like 2;-1,18133466;0,079217436;0,157778938
Gatsl3;GATS protein-like 3;-1,150819465;0,158320462;0,271129334
Gba;"glucosidase; beta; acid";1,240686444;0,000453878;0,002093602
Gba2;glucosidase beta 2;-1,466368966;1,78E-07;1,91E-06
Gbas;glioblastoma amplified sequence;1,263171251;0,000115079;0,00062912
Gbe1;"glucan (1;4-alpha-); branching enzyme 1";1,405527505;6,33E-08;7,49E-07
Gbf1;golgi-specific brefeldin A-resistance factor 1;1,030446952;0,669864987;0,774724439
Gbgt1;"globoside alpha-1;3-N-acetylgalactosaminyltransferase 1";-1,783139634;0,004110552;0,013960544
Gbp2;guanylate binding protein 2;-1,144403695;0,488922967;0,624583554
Gbp3;guanylate binding protein 3;1,191456247;0,332688813;0,474535137
Gbp4;guanylate binding protein 4;-1,606528938;0,011269163;0,03251129
Gbp5;guanylate binding protein 5;-1,190822959;0,483291663;0,619933182
Gbp6;guanylate binding protein 6;1,460899895;0,15404509;0,265602825
Gbp7;guanylate binding protein 7;-1,358247624;0,027539226;0,067856098
