Mouse Genes,Human Ortholog Symbol,Identity
Ip6k1,ENSG00000176095,95.0113
Tox4,ENSG00000092203,95.008
Slc8a3,ENSG00000100678,95.0054
Eif4ebp2,ENSG00000148730,95.0
Pop7,ENSG00000172336,95.0
Fam96a,ENSG00000166797,95.0
Fam102b,ENSG00000162636,95.0
Peli2,ENSG00000139946,95.0
0610009B22Rik,ENSG00000196459,95.0
Med22,ENSG00000148297,95.0
Rtn4rl2,ENSG00000186907,95.0
Snca,ENSG00000145335,95.0
Sash3,ENSG00000122122,95.0
Cacna1c,ENSG00000151067,94.9953
4932438A13Rik,ENSG00000138688,94.9931
Abcc5,ENSG00000114770,94.9896
Ddost,ENSG00000244038,94.9886
D15Ertd621e,ENSG00000176853,94.9881
Hspbp1,ENSG00000133265,94.9861
Ciao1,ENSG00000144021,94.9853
Ckap5,ENSG00000175216,94.9803
Mfn2,ENSG00000116688,94.9802
Dirc2,ENSG00000138463,94.9791
Ak2,ENSG00000004455,94.9791
Lrrc57,ENSG00000180979,94.9791
Galnt7,ENSG00000109586,94.9772
3110002H16Rik,ENSG00000141452,94.9772
Gspt1,ENSG00000103342,94.9765
Nptn,ENSG00000156642,94.9749
Irf2bpl,ENSG00000119669,94.9749
Hddc3,ENSG00000184508,94.9721
Lrrc16b,ENSG00000186648,94.9708
Bicd2,ENSG00000185963,94.9708
Ahsa1,ENSG00000100591,94.9704
Sgcb,ENSG00000163069,94.9686
Sgce,ENSG00000127990,94.9657
Dvl1,ENSG00000107404,94.964
Tnnt3,ENSG00000130595,94.9612
Zdhhc16,ENSG00000171307,94.9602
2310045N01Rik,ENSG00000254901,94.958
Rundc3b,ENSG00000105784,94.9561
Cnot3,ENSG00000088038,94.9535
Tmem9b,ENSG00000175348,94.9495
Cxcl14,ENSG00000145824,94.9495
Lamtor4,ENSG00000188186,94.9495
Denr,ENSG00000139726,94.9495
Tmem164,ENSG00000157600,94.9495
Tmcc1,ENSG00000172765,94.9464
Itsn1,ENSG00000205726,94.9448
Med30,ENSG00000164758,94.9438
Cav1,ENSG00000105974,94.9438
Lman2,ENSG00000169223,94.9438
Zbtb2,ENSG00000181472,94.9416
Unc45b,ENSG00000141161,94.9408
Kcnk1,ENSG00000135750,94.9405
Syt17,ENSG00000103528,94.9367
Vti1a,ENSG00000151532,94.9309
Zcrb1,ENSG00000139168,94.9309
Ntm,ENSG00000182667,94.9296
Supt7l,ENSG00000119760,94.9275
Sox12,ENSG00000177732,94.9206
Atp6v1g2,ENSG00000213760,94.9153
Vamp1,ENSG00000139190,94.9153
Atp6v1g1,ENSG00000136888,94.9153
2310067B10Rik,ENSG00000177728,94.9115
Kcns3,ENSG00000170745,94.9083
Rab2b,ENSG00000129472,94.9074
Klhl25,ENSG00000183655,94.9066
Xpot,ENSG00000184575,94.9064
P2ry1,ENSG00000169860,94.9062
Chst2,ENSG00000175040,94.9057
Rbm3,ENSG00000102317,94.9045
Mbd5,ENSG00000204406,94.9045
Hs6st3,ENSG00000185352,94.9045
Mcm4,ENSG00000104738,94.9015
Dennd6a,ENSG00000174839,94.9013
Cacna1e,ENSG00000198216,94.8984
Fbrs,ENSG00000156860,94.898
Rgs6,ENSG00000182732,94.898
Srp68,ENSG00000167881,94.8963
Sptbn2,ENSG00000173898,94.8954
Top2b,ENSG00000077097,94.8954
Phip,ENSG00000146247,94.8929
Otof,ENSG00000115155,94.8923
Epb4.1l1,ENSG00000088367,94.8922
Dld,ENSG00000091140,94.8919
Hars,ENSG00000170445,94.8919
Slc2a4,ENSG00000181856,94.8919
Nkrf,ENSG00000186416,94.8914
Uckl1,ENSG00000198276,94.8905
Ankra2,ENSG00000164331,94.8882
Wnt2b,ENSG00000134245,94.8849
Araf,ENSG00000078061,94.8845
Tars,ENSG00000113407,94.8824
Ptplb,ENSG00000206527,94.8819
Sdha,ENSG00000073578,94.8795
Csrp2bp,ENSG00000149474,94.8784
Tfdp1,ENSG00000198176,94.8781
Zdhhc14,ENSG00000175048,94.8771
Sema6d,ENSG00000137872,94.8742
Tsg101,ENSG00000074319,94.8718
Gm11837,ENSG00000253250,94.8718
Zfp637,ENSG00000169740,94.8718
Tom1l2,ENSG00000175662,94.8718
Adarb1,ENSG00000197381,94.8645
Mtfr1l,ENSG00000117640,94.863
Twf1,ENSG00000151239,94.8571
Casd1,ENSG00000127995,94.8557
Ppap2b,ENSG00000162407,94.8553
Nckap1l,ENSG00000123338,94.8536
Phka1,ENSG00000067177,94.8487
Mff,ENSG00000168958,94.8454
H1f0,ENSG00000189060,94.8454
Timm8a1,ENSG00000126953,94.8454
Rasa3,ENSG00000185989,94.8441
Smoc2,ENSG00000112562,94.843
Tfdp2,ENSG00000114126,94.843
Rasa1,ENSG00000145715,94.8424
Abhd5,ENSG00000011198,94.8424
Fgf2,ENSG00000138685,94.8387
Npepl1,ENSG00000215440,94.8375
Ttyh3,ENSG00000136295,94.8375
Fbxo28,ENSG00000143756,94.837
Srsf11,ENSG00000116754,94.8347
Ppapdc3,ENSG00000160539,94.8339
Rce1,ENSG00000173653,94.8328
Cds2,ENSG00000101290,94.8315
Nmd3,ENSG00000169251,94.831
Gsk3a,ENSG00000105723,94.824
Cnn2,ENSG00000064666,94.822
Celf2,ENSG00000048740,94.8177
Med12l,ENSG00000144893,94.8165
Zfhx3,ENSG00000140836,94.815
Efemp2,ENSG00000172638,94.8081
Rngtt,ENSG00000111880,94.8074
Sgip1,ENSG00000118473,94.8068
Pygl,ENSG00000100504,94.8052
Znhit1,ENSG00000106400,94.8052
Gsn,ENSG00000148180,94.8016
Mut,ENSG00000146085,94.8
Adam11,ENSG00000073670,94.7984
Fgd1,ENSG00000102302,94.7971
Col5a2,ENSG00000204262,94.7965
Gtpbp4,ENSG00000107937,94.795
Slc35c2,ENSG00000080189,94.7945
Epn1,ENSG00000063245,94.7917
Cdc20,ENSG00000117399,94.7896
Nr1d1,ENSG00000126368,94.7883
Socs1,ENSG00000185338,94.7867
Stat4,ENSG00000138378,94.7861
Adora1,ENSG00000163485,94.7853
Pdpk1,ENSG00000140992,94.7842
Gpc4,ENSG00000076716,94.7842
Ccar1,ENSG00000060339,94.7826
Rbm4,ENSG00000173933,94.7802
Psme1,ENSG00000092010,94.7791
Mecp2,ENSG00000169057,94.7791
Opa1,ENSG00000198836,94.7783
Nwd2,ENSG00000174145,94.7761
Capns1,ENSG00000126247,94.7761
Bin1,ENSG00000136717,94.7723
Metap2,ENSG00000111142,94.7699
Atp13a1,ENSG00000105726,94.7674
Aldh6a1,ENSG00000119711,94.7664
Rad23a,ENSG00000179262,94.7658
Papola,ENSG00000090060,94.7651
Mapkapk3,ENSG00000114738,94.7644
B4galt6,ENSG00000118276,94.7644
Ptpra,ENSG00000132670,94.7631
Rab33b,ENSG00000172007,94.7598
Bcl6,ENSG00000113916,94.7592
Prkcq,ENSG00000065675,94.7592
Slc8a1,ENSG00000183023,94.7585
Mon2,ENSG00000061987,94.7583
Abl2,ENSG00000143322,94.7547
Tmem120a,ENSG00000189077,94.7522
Sdk2,ENSG00000069188,94.7514
Prkar1b,ENSG00000188191,94.7507
Scn3a,ENSG00000153253,94.75
Doc2a,ENSG00000149927,94.75
Rxrb,ENSG00000204231,94.7467
Map3k9,ENSG00000006432,94.7464
Prkrir,ENSG00000137492,94.7438
Hey1,ENSG00000164683,94.7368
Lypd6,ENSG00000187123,94.7368
Dexi,ENSG00000182108,94.7368
Pgpep1,ENSG00000130517,94.7368
Timm13,ENSG00000099800,94.7368
Serpinh1,ENSG00000149257,94.7368
Sh3bgrl,ENSG00000131171,94.7368
Mapk6,ENSG00000069956,94.7295
Vipas39,ENSG00000151445,94.7262
Sfxn1,ENSG00000164466,94.7205
Grhl2,ENSG00000083307,94.72
Rufy2,ENSG00000204130,94.7195
Cdk4,ENSG00000135446,94.7195
Gpn3,ENSG00000111231,94.7183
Sbf1,ENSG00000100241,94.7174
Pkn2,ENSG00000065243,94.7154
Lin37,ENSG00000267796,94.7154
Tmed4,ENSG00000158604,94.7137
Capsl,ENSG00000152611,94.7115
Zfand6,ENSG00000086666,94.7115
Nans,ENSG00000095380,94.7075
Hspb7,ENSG00000173641,94.7059
Slc10a7,ENSG00000120519,94.7059
Foxa1,ENSG00000129514,94.7034
Tkt,ENSG00000163931,94.703
Cav3,ENSG00000182533,94.702
Ikzf4,ENSG00000123411,94.7009
Thbs1,ENSG00000137801,94.7009
Eno1,ENSG00000074800,94.7005
Eno1b,ENSG00000074800,94.7005
Cacna1g,ENSG00000006283,94.6992
Ahdc1,ENSG00000126705,94.6974
Casq1,ENSG00000143318,94.697
Hspa1l,ENSG00000204390,94.6958
Atp2a3,ENSG00000074370,94.6947
Fcho2,ENSG00000157107,94.6914
Pcnxl3,ENSG00000197136,94.6903
Rnf7,ENSG00000114125,94.6903
Mex3c,ENSG00000176624,94.6889
Zfp330,ENSG00000109445,94.6875
Map3k5,ENSG00000197442,94.687
Sec14l1,ENSG00000129657,94.6853
Josd2,ENSG00000161677,94.6809
Nup155,ENSG00000113569,94.6801
Med19,ENSG00000156603,94.6721
Zbtb1,ENSG00000126804,94.6704
Cyld,ENSG00000083799,94.6653
Gal3st3,ENSG00000175229,94.6636
Ino80b,ENSG00000115274,94.6629
Tab2,ENSG00000055208,94.6609
Grhl1,ENSG00000134317,94.6602
D1Ertd622e,ENSG00000181751,94.6602
Btf3,ENSG00000145741,94.6602
Inpp5a,ENSG00000068383,94.6602
Atg4b,ENSG00000168397,94.6565
Mmgt1,ENSG00000169446,94.6565
Sh3bp5l,ENSG00000175137,94.6565
E130309D02Rik,ENSG00000146576,94.6548
Got2,ENSG00000125166,94.6512
Cherp,ENSG00000085872,94.6507
Cthrc1,ENSG00000164932,94.6502
Apbb1,ENSG00000166313,94.6479
Vav2,ENSG00000160293,94.6469
Dock9,ENSG00000088387,94.6463
Dync1li1,ENSG00000144635,94.6463
1500011K16Rik,ENSG00000175701,94.6429
Lztr1,ENSG00000099949,94.6429
Fam53c,ENSG00000120709,94.6429
Flii,ENSG00000177731,94.6414
Slc30a5,ENSG00000145740,94.6405
Atl3,ENSG00000184743,94.6396
Rapgef2,ENSG00000109756,94.6386
Glul,ENSG00000135821,94.6381
Klhl22,ENSG00000099910,94.6372
Rnf208,ENSG00000212864,94.636
Snx1,ENSG00000028528,94.636
Spred3,ENSG00000188766,94.6341
Agap2,ENSG00000135439,94.6309
Eda,ENSG00000158813,94.6292
Jak1,ENSG00000162434,94.6274
Brwd3,ENSG00000165288,94.6171
Hmgcs1,ENSG00000112972,94.6154
Slc23a1,ENSG00000089057,94.6154
BC048403,ENSG00000174206,94.6067
Myo10,ENSG00000145555,94.6064
Plxna3,ENSG00000130827,94.6018
Ptpn4,ENSG00000088179,94.6004
Nrp2,ENSG00000118257,94.6004
Crispld1,ENSG00000121005,94.6
Cyp46a1,ENSG00000036530,94.6
Snx33,ENSG00000173548,94.5993
Spr,ENSG00000115353,94.5946
Ccm2,ENSG00000136280,94.5946
Tacr1,ENSG00000115353,94.5946
Pan3,ENSG00000152520,94.5885
Tmem248,ENSG00000106609,94.586
Pvrl1,ENSG00000110400,94.5841
Ing5,ENSG00000168395,94.5833
Lrrc41,ENSG00000132128,94.5813
Adcy3,ENSG00000138031,94.5804
Coro1a,ENSG00000102879,94.577
Lrrtm4,ENSG00000176204,94.5763
Galnt2,ENSG00000143641,94.5709
Nek6,ENSG00000119408,94.5687
Krit1,ENSG00000001631,94.5652
Rapgefl1,ENSG00000108352,94.5619
Rbm38,ENSG00000132819,94.5607
Pdzrn3,ENSG00000121440,94.5591
Rps6ka1,ENSG00000117676,94.5578
Rgs7bp,ENSG00000186479,94.5525
Mtmr7,ENSG00000003987,94.5455
Gadd45a,ENSG00000116717,94.5455
Lsm14b,ENSG00000149657,94.5455
Lhfp,ENSG00000182508,94.5455
Tomm7,ENSG00000196683,94.5455
Man1a2,ENSG00000198162,94.5398
Dram1,ENSG00000136048,94.5378
1110004F10Rik,ENSG00000110696,94.5355
Ist1,ENSG00000182149,94.5355
Lmbrd2,ENSG00000164187,94.5324
Maf1,ENSG00000179632,94.5312
Cpne2,ENSG00000140848,94.5256
Neo1,ENSG00000067141,94.5243
Tasp1,ENSG00000089123,94.5238
Efemp1,ENSG00000115380,94.5233
Plcl1,ENSG00000115896,94.5205
Ccnd3,ENSG00000112576,94.5205
Rnf150,ENSG00000170153,94.5205
Rab3d,ENSG00000105514,94.5205
Ebf4,ENSG00000088881,94.5183
Kpna2,ENSG00000182481,94.518
1200014J11Rik,ENSG00000074356,94.5161
Taf8,ENSG00000137413,94.5161
Nup188,ENSG00000095319,94.5111
Mfap4,ENSG00000166482,94.5098
Stx6,ENSG00000135823,94.5098
Elf5,ENSG00000135374,94.5098
Efnb1,ENSG00000090776,94.5087
Sympk,ENSG00000125755,94.5055
A230050P20Rik,ENSG00000130813,94.5017
Rragd,ENSG00000025039,94.5
Aldoa,ENSG00000149925,94.4976
2610507B11Rik,ENSG00000007202,94.4966
Rab27b,ENSG00000041353,94.4954
Rras,ENSG00000126458,94.4954
Enox2,ENSG00000165675,94.4923
Tulp4,ENSG00000130338,94.4912
Igf2bp2,ENSG00000073792,94.4908
Fryl,ENSG00000075539,94.4905
Smyd1,ENSG00000115593,94.4898
Npy2r,ENSG00000185149,94.4882
Atp8b1,ENSG00000081923,94.4844
Rpp25l,ENSG00000164967,94.4785
Megf10,ENSG00000145794,94.4737
Hepacam,ENSG00000165478,94.4712
Mob3a,ENSG00000172081,94.47
Clptm1,ENSG00000104853,94.4694
Bin3,ENSG00000147439,94.4664
Ift80,ENSG00000068885,94.4659
Ctdsp2,ENSG00000175215,94.4649
Gramd4,ENSG00000075240,94.4637
Slc8a2,ENSG00000118160,94.4625
Homer2,ENSG00000103942,94.4606
Cpd,ENSG00000103942,94.4606
Pitpnm3,ENSG00000091622,94.4558
Eml2,ENSG00000125746,94.453
Otub2,ENSG00000089723,94.4444
Fndc4,ENSG00000115226,94.4444
Pik3cd,ENSG00000171608,94.4444
Med4,ENSG00000136146,94.4444
Kcnd1,ENSG00000102057,94.4359
Pls1,ENSG00000120756,94.4356
Cry2,ENSG00000121671,94.4351
Tpst2,ENSG00000128294,94.4297
Agtr1a,ENSG00000144891,94.429
Zfp800,ENSG00000048405,94.4277
Slc25a27,ENSG00000153291,94.4272
Dolk,ENSG00000175283,94.4238
Gemin2,ENSG00000092208,94.4238
Tbc1d23,ENSG00000036054,94.4206
Syngr1,ENSG00000100321,94.4206
Atp11c,ENSG00000101974,94.4198
Kansl3,ENSG00000114982,94.4191
Frmd4a,ENSG00000151474,94.4177
Suv39h1,ENSG00000101945,94.4175
Hoxa2,ENSG00000105996,94.4149
Cebpa,ENSG00000245848,94.4134
8430427H17Rik,ENSG00000197183,94.4118
Aqr,ENSG00000021776,94.4108
Anapc2,ENSG00000176248,94.4039
Socs5,ENSG00000171150,94.403
Rgl1,ENSG00000143344,94.401
Clint1,ENSG00000113282,94.4
Nap1l4,ENSG00000205531,94.4
Col5a1,ENSG00000130635,94.3961
Tmem120b,ENSG00000188735,94.3953
Mast1,ENSG00000105613,94.3949
Wipi1,ENSG00000070540,94.3946
Ampd3,ENSG00000133805,94.3937
Pla2g4a,ENSG00000116711,94.3925
Mtcp1,ENSG00000214827,94.3925
Chsy1,ENSG00000131873,94.389
Hspb8,ENSG00000152137,94.3878
Sobp,ENSG00000112320,94.3872
C1qtnf2,ENSG00000145861,94.386
Med28,ENSG00000118579,94.382
Mdh2,ENSG00000146701,94.3787
Rad54l,ENSG00000085999,94.3775
Uba2,ENSG00000126261,94.375
Foxj3,ENSG00000198815,94.373
Prrg3,ENSG00000130032,94.3723
Phgdh,ENSG00000092621,94.3715
Med1,ENSG00000125686,94.3707
Chd5,ENSG00000116254,94.3705
Nipsnap1,ENSG00000184117,94.3662
Tpm2,ENSG00000198467,94.3662
Tomm22,ENSG00000100216,94.3662
Robo2,ENSG00000185008,94.3652
Taldo1,ENSG00000177156,94.362
Ppargc1a,ENSG00000109819,94.3609
Ankrd44,ENSG00000065413,94.3605
Fbxo38,ENSG00000145868,94.3603
Slc4a2,ENSG00000164889,94.3594
Khdrbs1,ENSG00000121774,94.3567
Foxo3,ENSG00000118689,94.3536
Mtmr9,ENSG00000104643,94.3534
Shc1,ENSG00000160691,94.3493
Klc4,ENSG00000137171,94.3457
Jakmip1,ENSG00000152969,94.3442
Apex1,ENSG00000100823,94.3396
Mark1,ENSG00000116141,94.3396
Hap1,ENSG00000100823,94.3396
Pacsin3,ENSG00000165912,94.3396
Igip,ENSG00000182700,94.3396
Nsmf,ENSG00000165802,94.3396
Phldb1,ENSG00000019144,94.3355
Zfp609,ENSG00000180357,94.3303
Fgf7,ENSG00000140285,94.3299
Slmo2,ENSG00000101166,94.3299
Syvn1,ENSG00000162298,94.3274
Tm6sf1,ENSG00000136404,94.3243
Ppid,ENSG00000171497,94.3243
Zmat4,ENSG00000165061,94.3231
Kazn,ENSG00000189337,94.3226
Clcn2,ENSG00000114859,94.3207
Mat2b,ENSG00000038274,94.3114
Chrna1,ENSG00000138435,94.3107
Tanc2,ENSG00000170921,94.3105
St13,ENSG00000100380,94.3089
Cacul1,ENSG00000151893,94.3089
Gigyf2,ENSG00000204120,94.3033
Hnrnpu,ENSG00000153187,94.303
Col11a2,ENSG00000204248,94.2972
Isoc1,ENSG00000066583,94.2953
Scn5a,ENSG00000183873,94.2928
St3gal2,ENSG00000157350,94.2857
Bcl7a,ENSG00000110987,94.2857
Adnp,ENSG00000101126,94.2831
Ccdc88a,ENSG00000115355,94.2811
Nrm,ENSG00000137404,94.2748
Fam3c,ENSG00000196937,94.2731
Olfm2,ENSG00000105088,94.2731
Kcnj5,ENSG00000120457,94.2721
Eif4b,ENSG00000063046,94.2717
Rbm47,ENSG00000163694,94.2664
Adcy6,ENSG00000174233,94.2637
Ncoa2,ENSG00000140396,94.2623
Rcn1,ENSG00000049449,94.2598
Sav1,ENSG00000151748,94.2559
Ndufa4l2,ENSG00000185633,94.2529
Stx7,ENSG00000079950,94.2529
Senp3,ENSG00000161956,94.2509
Neurl1a,ENSG00000107954,94.2509
Zmym4,ENSG00000146463,94.2506
Map2k2,ENSG00000126934,94.25
Pim1,ENSG00000137193,94.2492
Calr,ENSG00000179218,94.2446
Khsrp,ENSG00000088247,94.2436
Pold2,ENSG00000106628,94.2431
S1pr1,ENSG00000170989,94.2408
Agpat9,ENSG00000138678,94.2396
Cmas,ENSG00000111726,94.2396
Med24,ENSG00000008838,94.2366
Kdm5b,ENSG00000117139,94.2357
Nrg2,ENSG00000158458,94.2353
Asap2,ENSG00000151693,94.2346
Mon1a,ENSG00000164077,94.2342
Fgf10,ENSG00000070193,94.2308
Pfkl,ENSG00000141959,94.2308
Tmem222,ENSG00000186501,94.2308
C1qtnf4,ENSG00000172247,94.2249
Kctd13,ENSG00000174943,94.2249
Hk2,ENSG00000159399,94.2203
Cdk20,ENSG00000156345,94.2197
Tmcc2,ENSG00000133069,94.2172
Smarcc2,ENSG00000139613,94.2169
Apip,ENSG00000149089,94.2149
Rnf126,ENSG00000070423,94.2122
Nrbp2,ENSG00000185189,94.2116
Insr,ENSG00000171105,94.2113
Ube2j2,ENSG00000160087,94.2085
Edem3,ENSG00000116406,94.206
Me3,ENSG00000151376,94.2053
Anxa6,ENSG00000197043,94.2051
D6Wsu163e,ENSG00000047621,94.2029
Cldn11,ENSG00000013297,94.2029
Dnajc2,ENSG00000105821,94.2029
Prepl,ENSG00000138078,94.2006
Wdr11,ENSG00000120008,94.1993
Depdc5,ENSG00000100150,94.1984
Fkbp3,ENSG00000100442,94.1964
Chic1,ENSG00000204116,94.1964
Chpf,ENSG00000123989,94.1936
E2f3,ENSG00000112242,94.1936
Itk,ENSG00000113263,94.1936
Gclc,ENSG00000001084,94.1915
Ptprg,ENSG00000144724,94.1869
0610010K14Rik,ENSG00000258315,94.186
Cdc42bpa,ENSG00000143776,94.1847
Zbtb7c,ENSG00000184828,94.1842
Cops7a,ENSG00000111652,94.1818
Necap1,ENSG00000089818,94.1818
Rab37,ENSG00000172794,94.1704
Ntmt1,ENSG00000148335,94.1704
Efhd2,ENSG00000142634,94.1667
Slc6a2,ENSG00000103546,94.1653
Fam189b,ENSG00000160767,94.1617
Prr7,ENSG00000131188,94.1606
Chst1,ENSG00000175264,94.1606
Mnt,ENSG00000070444,94.1581
Mbd3,ENSG00000071655,94.1581
Papolg,ENSG00000115421,94.1576
Hcfc1,ENSG00000172534,94.1523
Ttpal,ENSG00000124120,94.152
Wnt5b,ENSG00000111186,94.1504
Plcg2,ENSG00000197943,94.1502
Tmem160,ENSG00000130748,94.1489
Mad2l1,ENSG00000164109,94.1463
Hhip,ENSG00000164161,94.1429
Camta1,ENSG00000171735,94.1423
Rsbn1,ENSG00000081019,94.1396
Sgcd,ENSG00000170624,94.1379
Sh3kbp1,ENSG00000147010,94.1353
Sema5a,ENSG00000112902,94.1341
Mme,ENSG00000196549,94.1333
Prdm4,ENSG00000110851,94.1323
Robo1,ENSG00000169855,94.1248
Tmem59,ENSG00000116209,94.1176
Ppa1,ENSG00000180817,94.1176
Gng7,ENSG00000176533,94.1176
Lrrc14,ENSG00000160959,94.1176
Vac14,ENSG00000103043,94.1176
Dpagt1,ENSG00000172269,94.1176
Dolpp1,ENSG00000167130,94.1176
Slc9a6,ENSG00000198689,94.109
Nelfb,ENSG00000188986,94.1083
Adamts10,ENSG00000142303,94.107
Kansl2,ENSG00000139620,94.1057
Trpm7,ENSG00000092439,94.1019
Pik3cg,ENSG00000105851,94.1016
Tbk1,ENSG00000183735,94.1015
Eif2b1,ENSG00000111361,94.0984
Grk6,ENSG00000198055,94.0972
Rexo2,ENSG00000076043,94.0928
Enpp2,ENSG00000136960,94.0904
Amfr,ENSG00000159461,94.0902
AI854703,ENSG00000284691,94.0887
Olfml3,ENSG00000116774,94.0887
Vmp1,ENSG00000062716,94.0887
Gm4532,ENSG00000180096,94.086
Dctn3,ENSG00000137100,94.086
Ndufs1,ENSG00000023228,94.0853
Opcml,ENSG00000183715,94.0828
Oard1,ENSG00000124596,94.0789
Nme1,ENSG00000239672,94.0789
Csnk1g1,ENSG00000169118,94.0758
Ubp1,ENSG00000153560,94.0741
B630005N14Rik,ENSG00000164603,94.0741
Apbb2,ENSG00000163697,94.0711
Kidins220,ENSG00000134313,94.0711
Keap1,ENSG00000079999,94.0705
Atg16l1,ENSG00000085978,94.0692
Ulk3,ENSG00000140474,94.0678
Paqr8,ENSG00000170915,94.0678
Dnajb4,ENSG00000162616,94.0653
Slc16a2,ENSG00000147100,94.0631
Zfp131,ENSG00000172262,94.061
Ino80d,ENSG00000114933,94.0604
8030462N17Rik,ENSG00000152242,94.0594
Atp1b1,ENSG00000143153,94.0594
Ier5l,ENSG00000188483,94.0594
Rasgrp3,ENSG00000152689,94.058
Prdm11,ENSG00000019485,94.0527
Zfp711,ENSG00000147180,94.052
Aqp1,ENSG00000240583,94.052
Phf23,ENSG00000040633,94.0447
Tbc1d25,ENSG00000068354,94.0407
Ngb,ENSG00000165553,94.0397
Myl6,ENSG00000092841,94.0397
Setd5,ENSG00000168137,94.0361
Asb1,ENSG00000065802,94.0299
Col8a2,ENSG00000171812,94.0256
Slit3,ENSG00000184347,94.0249
Sh3gl1,ENSG00000141985,94.0217
Tnfaip8l2,ENSG00000163154,94.0217
Prpf39,ENSG00000185246,94.0209
Eif2b2,ENSG00000119718,94.0171
Tmem115,ENSG00000126062,94.0171
Nos3,ENSG00000164867,94.015
Ifrd1,ENSG00000006652,94.0133
Gcn1l1,ENSG00000089154,94.0097
Hoxb7,ENSG00000260027,94.0092
Adsl,ENSG00000239900,94.0083
Aldh1b1,ENSG00000137124,94.0039
Snx4,ENSG00000114520,94.0
Madd,ENSG00000110514,94.0
Pgd,ENSG00000142657,93.9959
Nfrkb,ENSG00000170322,93.9954
Sgsm3,ENSG00000100359,93.992
Cs,ENSG00000062485,93.9914
Tarbp2,ENSG00000139546,93.9891
Ndp,ENSG00000124479,93.985
Pde7a,ENSG00000205268,93.9834
Gpd1,ENSG00000167588,93.9828
Ppib,ENSG00000166794,93.9815
Immp1l,ENSG00000148950,93.9759
1110008P14Rik,ENSG00000171159,93.9759
Ldha,ENSG00000134333,93.9759
Slain2,ENSG00000109171,93.9759
Zfp574,ENSG00000105732,93.9732
Rasgef1a,ENSG00000198915,93.9709
Polr3d,ENSG00000168495,93.9698
Commd2,ENSG00000114744,93.9698
Wdr83,ENSG00000123154,93.9683
Fermt3,ENSG00000149781,93.9668
Zfp281,ENSG00000162702,93.9665
Gpc3,ENSG00000147257,93.9655
Vamp2,ENSG00000220205,93.9655
Asl,ENSG00000126522,93.9655
Ntng2,ENSG00000196358,93.9623
Gmeb2,ENSG00000101216,93.9623
Sgsm1,ENSG00000167037,93.9616
Itpk1,ENSG00000100605,93.9613
Nudc,ENSG00000090273,93.9577
Ppm1g,ENSG00000115241,93.956
Megf8,ENSG00000105429,93.9543
Ep300,ENSG00000100393,93.952
Mpz,ENSG00000158887,93.9516
Nanp,ENSG00000170191,93.9516
Rasl11b,ENSG00000128045,93.9516
Depdc1b,ENSG00000035499,93.9509
Plcb4,ENSG00000101333,93.9469
Ddx19b,ENSG00000157349,93.9457
Aldh1a3,ENSG00000184254,93.9453
Bcr,ENSG00000186716,93.9418
Ogdh,ENSG00000105953,93.9394
Socs2,ENSG00000120833,93.9394
Dusp14,ENSG00000276023,93.9394
Psmb4,ENSG00000159377,93.9394
Ccdc23,ENSG00000177868,93.9394
Abtb1,ENSG00000114626,93.9331
Zfp410,ENSG00000119725,93.9331
Wif1,ENSG00000156076,93.9314
Polr1c,ENSG00000171453,93.9306
Nek8,ENSG00000160602,93.9306
Bcl9l,ENSG00000186174,93.9293
Stxbp2,ENSG00000076944,93.9292
Kif1c,ENSG00000129250,93.9257
Smyd3,ENSG00000185420,93.9252
Gbf1,ENSG00000107862,93.9247
Tmcc3,ENSG00000057704,93.9203
Abcd2,ENSG00000173208,93.9189
Zfpm2,ENSG00000169946,93.9183
Dennd4b,ENSG00000198837,93.9171
Cog4,ENSG00000103051,93.9164
Mfhas1,ENSG00000147324,93.9164
Sulf2,ENSG00000196562,93.908
Dgkd,ENSG00000077044,93.9044
Tbx18,ENSG00000112837,93.9044
Sesn3,ENSG00000149212,93.9024
Ccni,ENSG00000118816,93.8992
Ccnd1,ENSG00000110092,93.8983
P4hb,ENSG00000185624,93.8976
Slc12a2,ENSG00000064651,93.8944
Jrkl,ENSG00000183340,93.8931
Shank1,ENSG00000161681,93.8917
Slc25a1,ENSG00000100075,93.8907
Slc24a4,ENSG00000140090,93.8907
Sbf2,ENSG00000133812,93.8886
Naif1,ENSG00000171169,93.8838
Rnf138,ENSG00000134758,93.8775
Katnal1,ENSG00000102781,93.8775
Slc5a3,ENSG00000198743,93.8719
Klhl8,ENSG00000145332,93.871
Sbk1,ENSG00000188322,93.8679
Pou2f1,ENSG00000143190,93.8642
Wipf2,ENSG00000171475,93.8636
Bnip1,ENSG00000113734,93.8596
Cldn10,ENSG00000134873,93.8596
Stau2,ENSG00000040341,93.8596
Capn2,ENSG00000162909,93.8571
Exosc2,ENSG00000130713,93.8567
Col11a1,ENSG00000060718,93.8538
Wdr12,ENSG00000138442,93.8534
Dock5,ENSG00000147459,93.8503
Adap1,ENSG00000105963,93.8503
Shmt2,ENSG00000182199,93.8492
Stx16,ENSG00000124222,93.8462
Usp3,ENSG00000140455,93.8462
Mlec,ENSG00000110917,93.8356
Lmo2,ENSG00000135363,93.8326
Furin,ENSG00000140564,93.8287
Slc39a1,ENSG00000143570,93.8272
Pacsin2,ENSG00000100266,93.8272
C1qtnf5,ENSG00000223953,93.8272
Plekhb1,ENSG00000021300,93.8272
