Mouse Gene,Human Ortholog Gene Symbol,Type,Identity (%),Positivity (%)
Med8,ENSG00000159479,ortholog_one2one,96.6418,97.3881
Galnt1,ENSG00000141429,ortholog_one2one,98.39,99.2844
Samd12,ENSG00000177570,ortholog_one2one,73.1343,74.6269
Mtbp,ENSG00000172167,ortholog_one2one,77.1018,85.3982
Ptprc,ENSG00000081237,ortholog_one2one,66.2328,75.4211
Dmwd,ENSG00000185800,ortholog_one2one,90.8012,93.1751
Tmem54,ENSG00000121900,ortholog_one2one,74.7748,85.1351
Gm15446,not found,,,
H1f0,ENSG00000189060,ortholog_one2one,94.8454,96.9072
Apitd1,ENSG00000175279,ortholog_one2one,70.2899,85.5072
Pcdh19,ENSG00000165194,ortholog_one2one,96.4286,97.9965
Hltf,ENSG00000071794,ortholog_one2one,83.5481,89.6928
Fam65b,ENSG00000111913,ortholog_one2one,87.7746,91.9771
Pcf11,ENSG00000165494,ortholog_one2one,86.2989,89.2052
Foxs1,ENSG00000179772,ortholog_one2one,75.1515,82.7273
Cycs,ENSG00000172115,ortholog_one2many,91.4286,94.2857
Tpra1,ENSG00000163870,ortholog_one2one,91.1528,94.6381
Ap1g2,ENSG00000213983,ortholog_one2one,87.2611,92.3567
Lpp,ENSG00000145012,ortholog_one2one,89.5425,92.1569
Pck2,ENSG00000100889,ortholog_one2one,92.1875,95.1562
Grin2c,ENSG00000161509,ortholog_one2one,88.3212,91.1598
Fchsd1,ENSG00000197948,ortholog_one2one,91.0145,93.4783
Stap1,ENSG00000035720,ortholog_one2one,83.7288,91.1864
Pcdhga1,ENSG00000204956,ortholog_one2one,83.2438,90.9774
B430319G15Rik,not found,,,
Fkbp11,ENSG00000134285,ortholog_one2one,90.0498,93.5323
Trappc2,not found,,,
Zfp946,ENSG00000196378,ortholog_one2many,39.7032,51.7625
Ttc39b,ENSG00000155158,ortholog_one2one,88.3117,93.0195
Agbl5,ENSG00000084693,ortholog_one2one,87.4718,91.8736
Nphp4,ENSG00000131697,ortholog_one2one,78.1907,85.6241
Vamp5,ENSG00000168899,ortholog_one2one,63.7931,72.4138
Ccdc124,ENSG00000007080,ortholog_one2one,86.9955,92.8251
Lrrc40,ENSG00000066557,ortholog_one2one,82.8904,91.3621
Irgm1,ENSG00000237693,ortholog_one2many,55.2486,72.9282
Mfsd11,ENSG00000092931,ortholog_one2one,93.0958,96.6592
Hnf1b,ENSG00000275410,ortholog_one2one,96.4093,98.7433
Hvcn1,ENSG00000122986,ortholog_one2one,76.5568,83.5165
Zfp512,ENSG00000243943,ortholog_one2one,86.4198,91.7108
Cops2,ENSG00000166200,ortholog_one2one,100,100
Sfmbt2,ENSG00000198879,ortholog_one2one,73.4899,83.7808
Epb4.1l4a,ENSG00000129595,ortholog_one2one,93.4402,95.9184
Tmem62,ENSG00000137842,ortholog_one2one,83.2037,90.8243
Zfp90,ENSG00000184939,ortholog_one2one,81.761,88.6792
Tmem214,ENSG00000119777,ortholog_one2one,81.4223,87.6633
Lmln,ENSG00000185621,ortholog_one2one,89.9123,94.0059
Cyp46a1,ENSG00000036530,ortholog_one2one,94.6,98
Slirp,ENSG00000119705,ortholog_one2one,68.8073,84.4037
Stx7,ENSG00000079950,ortholog_one2one,94.2529,96.9349
Adamts3,ENSG00000156140,ortholog_one2one,86.39,91.2033
Dzank1,ENSG00000089091,ortholog_one2one,77.6062,85.7143
Erf,ENSG00000105722,ortholog_one2one,96.8978,98.5401
Rab19,ENSG00000146955,ortholog_one2one,88.9401,94.9309
F2rl3,ENSG00000127533,ortholog_one2one,76.6234,84.6753
Tollip,ENSG00000078902,ortholog_one2one,92.3358,96.3504
Mex3b,ENSG00000183496,ortholog_one2one,97.7153,97.891
Tub,ENSG00000166402,ortholog_one2one,95.4545,97.6285
Atg101,ENSG00000123395,ortholog_one2one,98.6239,99.5413
Mark1,ENSG00000116141,ortholog_one2one,94.3396,97.2327
Ppp1r12b,ENSG00000077157,ortholog_one2one,88.2892,92.3625
Lcmt2,ENSG00000168806,ortholog_one2one,77.6968,85.4227
Pafah2,ENSG00000158006,ortholog_one2one,78.3163,89.0306
Luc7l3,ENSG00000108848,ortholog_one2one,97.9167,99.0741
Slc35d3,ENSG00000182747,ortholog_one2one,91.3462,93.5096
H2-T23,not found,,,
Strap,ENSG00000023734,ortholog_one2one,97.1429,98.2857
Fam134a,ENSG00000144567,ortholog_one2one,86.1878,89.3186
Spty2d1,ENSG00000179119,ortholog_one2one,80.438,89.781
Vps72,ENSG00000163159,ortholog_one2one,96.7033,97.5275
Thsd1,ENSG00000136114,ortholog_one2one,78.6385,85.2113
Edc3,ENSG00000179151,ortholog_one2one,95.6693,97.8346
Rmdn3,ENSG00000137824,ortholog_one2one,84.6809,90
Ablim3,ENSG00000173210,ortholog_one2one,97.9502,98.8287
Fth1,ENSG00000167996,ortholog_one2one,91.8033,95.6284
Rnasek,ENSG00000219200,ortholog_one2one,100,100
Snapc4,ENSG00000165684,ortholog_one2one,57.9306,66.2355
2310007B03Rik,ENSG00000172478,ortholog_one2one,76.5101,83.6689
Cp,ENSG00000047457,ortholog_one2one,82.6291,90.3286
Snx12,ENSG00000147164,ortholog_one2one,98.7654,98.7654
Dlc1,ENSG00000164741,ortholog_one2one,84.6204,89.856
Plekhm1,ENSG00000225190,ortholog_one2one,82.7652,87.5947
Dvl2,ENSG00000004975,ortholog_one2one,96.6033,97.1467
Rhoc,ENSG00000155366,ortholog_one2one,100,100
Ppargc1b,ENSG00000155846,ortholog_one2one,76.5396,83.6755
Sfxn3,ENSG00000107819,ortholog_one2one,93.7695,97.5078
2610020H08Rik,ENSG00000005189,ortholog_one2one,66.6667,78.9406
Bloc1s5,ENSG00000188428,ortholog_one2one,75.9358,86.631
Ccdc91,ENSG00000123106,ortholog_one2one,78.6848,89.7959
Ddit4l,ENSG00000145358,ortholog_one2one,92.7461,96.3731
Cog4,ENSG00000103051,ortholog_one2one,93.9164,97.0849
Nova1,ENSG00000139910,ortholog_one2one,99.6055,100
Matn3,ENSG00000132031,ortholog_one2one,77.9835,83.9506
Fadd,ENSG00000168040,ortholog_one2one,67.7885,83.1731
Adipor2,ENSG00000006831,ortholog_one2one,92.487,95.8549
Oxa1l,ENSG00000155463,ortholog_one2one,74.4828,82.9885
Zfp867,ENSG00000242852,ortholog_one2one,37.1295,43.9938
Rabggtb,ENSG00000137955,ortholog_one2one,95.7704,98.1873
Rnf217,ENSG00000146373,ortholog_one2one,77.8598,82.1033
Dock11,ENSG00000147251,ortholog_one2one,96.575,98.6011
Dand5,ENSG00000179284,ortholog_one2one,61.3757,69.8413
Klc2,ENSG00000174996,ortholog_one2one,95.4984,97.4277
Fam150a,ENSG00000196711,ortholog_one2one,72.093,75.969
Higd1b,ENSG00000131097,ortholog_one2one,75.7576,90.9091
Cnr2,ENSG00000188822,ortholog_one2one,79.7222,87.2222
1600002H07Rik,ENSG00000162062,ortholog_one2one,61.6628,72.9792
Ednra,ENSG00000151617,ortholog_one2one,92.2717,96.2529
Gtf3c5,ENSG00000148308,ortholog_one2one,85.1638,92.1002
Hykk,ENSG00000188266,ortholog_one2one,79.8928,90.3485
Tsfm,ENSG00000123297,ortholog_one2one,85.5385,88.9231
Ddx3x,ENSG00000215301,ortholog_one2many,98.6405,99.0937
Pde4c,ENSG00000105650,ortholog_one2one,69.5588,76.6176
Ache,ENSG00000087085,ortholog_one2one,88.4365,92.9967
Cdkl2,ENSG00000138769,ortholog_one2one,85.0877,91.2281
Vit,ENSG00000205221,ortholog_one2one,79.5094,85.4257
Ripk2,ENSG00000104312,ortholog_one2one,84.2593,89.8148
Cpsf7,ENSG00000149532,ortholog_one2one,98.7013,99.3506
Ercc2,ENSG00000104884,ortholog_one2one,97.5,98.9474
4930430F08Rik,ENSG00000133641,ortholog_one2one,84,90.4615
Ccdc155,ENSG00000161609,ortholog_one2one,72.0641,80.0712
Zfp217,ENSG00000171940,ortholog_one2one,69.8473,79.4847
Ylpm1,ENSG00000119596,ortholog_one2one,87.9776,92.9637
Hdac5,ENSG00000108840,ortholog_one2one,93.5829,95.098
Cyb5rl,ENSG00000215883,ortholog_one2one,77.7778,87.9365
Cyb5r1,ENSG00000159348,ortholog_one2one,91.8033,97.0492
Satb2,ENSG00000119042,ortholog_one2one,99.5907,99.7271
Fam98b,ENSG00000171262,ortholog_one2one,88.6836,92.8406
Dhrs4,ENSG00000157326,ortholog_one2one,80.2158,88.4892
Gypa,ENSG00000250361,ortholog_one2many,35.1648,47.2527
Gypa,ENSG00000197465,ortholog_one2many,23.0769,37.1795
Gypa,ENSG00000170180,ortholog_one2many,30.6667,42
Itgb2,ENSG00000160255,ortholog_one2many,80.6242,88.6866
Gm6251,not found,,,
Tmem68,ENSG00000167904,ortholog_one2one,92.9012,97.2222
Ophn1,ENSG00000079482,ortholog_one2one,91.7706,95.6359
Rita1,ENSG00000139405,ortholog_one2one,63.197,68.0297
Calml3,ENSG00000178363,ortholog_one2one,89.2617,96.6443
Btg1,ENSG00000133639,ortholog_one2one,100,100
Zfp942,ENSG00000196378,ortholog_one2many,35.9926,48.7941
Slc6a15,ENSG00000072041,ortholog_one2one,91.5069,96.3014
Pilrb2,not found,,,
Tfpi2,ENSG00000105825,ortholog_one2one,52.3404,63.4043
Wnt5b,ENSG00000111186,ortholog_one2one,94.1504,97.7716
Fcgbp,not found,,,
Nup107,ENSG00000111581,ortholog_one2one,91.3513,95.6757
Rpe,ENSG00000197713,ortholog_one2many,95.614,97.807
Rpe,ENSG00000235376,ortholog_one2many,91.6667,95.1754
Rimkla,ENSG00000177181,ortholog_one2one,87.468,91.8159
Fam81a,ENSG00000157470,ortholog_one2one,92.1196,96.7391
Fam35a,ENSG00000122376,ortholog_one2one,64.4911,76.3274
2700097O09Rik,not found,,,
C2,ENSG00000129084,ortholog_one2one,98.0989,99.6198
Rbm25,ENSG00000119707,ortholog_one2one,99.1696,99.2883
Vipas39,ENSG00000151445,ortholog_one2one,94.7262,97.9716
D830026I12Rik,not found,,,
Casp3,ENSG00000164305,ortholog_one2one,86.6426,93.8628
Imp3,ENSG00000177971,ortholog_one2one,96.1957,98.913
Ccl5,ENSG00000271503,ortholog_one2one,80.2198,87.9121
Ctsf,ENSG00000174080,ortholog_one2one,74.1736,83.8843
Ptpn21,ENSG00000070778,ortholog_one2one,89.2675,93.356
Snapc3,ENSG00000164975,ortholog_one2one,84.6715,89.0511
Ctbs,ENSG00000117151,ortholog_one2one,78.961,85.7143
Slfn3,ENSG00000172123,ortholog_many2many,41.3495,56.9204
Slfn3,ENSG00000205045,ortholog_many2many,38.8889,53.9216
Rab3gap1,ENSG00000115839,ortholog_one2one,92.9664,95.6167
Pdlim3,ENSG00000154553,ortholog_one2one,92.3077,96.978
Tmem143,ENSG00000161558,ortholog_one2one,84.0959,91.5033
Tulp4,ENSG00000130338,ortholog_one2one,94.4912,96.8244
Kcnma1,ENSG00000156113,ortholog_one2one,98.4628,98.7055
Rhog,ENSG00000177105,ortholog_one2one,100,100
Tyrobp,ENSG00000011600,ortholog_one2one,73.4513,81.4159
Fcf1,not found,,,
1700112E06Rik,ENSG00000148655,ortholog_one2one,88.0531,93.3628
Hlcs,ENSG00000159267,ortholog_one2one,78.3505,85.6816
Slc39a1,ENSG00000143570,ortholog_one2one,93.8272,95.9877
Tceanc,ENSG00000176896,ortholog_one2one,68.0912,76.9231
Tacc3,ENSG00000013810,ortholog_one2one,38.7828,47.6134
Fam163b,ENSG00000196990,ortholog_one2one,90.3614,92.7711
Mis18bp1,ENSG00000129534,ortholog_one2one,48.1449,62.7208
Pafah1b1,ENSG00000007168,ortholog_one2one,99.7561,100
Trmu,ENSG00000100416,ortholog_one2one,89.0736,92.399
Ddt,ENSG00000099977,ortholog_one2many,73.7288,88.983
Ddt,ENSG00000099974,ortholog_one2many,54.4776,69.403
Bpifb1,ENSG00000125999,ortholog_one2one,58.0578,74.7934
Cox8a,ENSG00000176340,ortholog_one2one,68.1159,85.5072
Angpt2,ENSG00000091879,ortholog_one2one,85.4545,93.3333
Gm4262,error - retries exceeded,,,
Pxdc1,ENSG00000168994,ortholog_one2one,91.7749,94.3723
Slc35b3,ENSG00000124786,ortholog_one2one,90.7859,97.29
Rbm15,ENSG00000162775,ortholog_one2one,92.8352,94.9846
Fam175b,ENSG00000165660,ortholog_one2one,93.494,96.3855
Tacr1,ENSG00000115353,ortholog_one2one,94.5946,96.5602
Tmem260,ENSG00000070269,ortholog_one2one,82.1782,90.2405
Cxx1b,ENSG00000134590,ortholog_one2many,68.1416,76.1062
Proser2,ENSG00000148426,ortholog_one2one,61.6092,71.954
Eif2b3,ENSG00000070785,ortholog_one2one,91.5929,96.2389
Lipt2,ENSG00000175536,ortholog_one2one,84.4156,89.6104
Wdr93,ENSG00000140527,ortholog_one2one,63.9942,76.9679
Nek3,ENSG00000136098,ortholog_one2one,73.3202,82.8063
Ffar2,ENSG00000126262,ortholog_one2one,84.5455,92.1212
Rpl28,ENSG00000108107,ortholog_one2one,98.5401,100
Uap1l1,ENSG00000197355,ortholog_one2one,82.4458,89.5463
Fam174b,ENSG00000185442,ortholog_one2one,75.4717,78.6164
B3gnt7,ENSG00000156966,ortholog_one2one,85.2868,91.2718
Lsm3,ENSG00000170860,ortholog_one2one,100,100
Tbp,ENSG00000112592,ortholog_one2one,91.1504,91.4454
Coro7,ENSG00000262246,ortholog_one2one,86.2703,91.3513
Naip6,not found,,,
Gatsl3,ENSG00000239282,ortholog_one2one,92.0973,94.8328
9930104L06Rik,ENSG00000116922,ortholog_one2one,77.3399,87.1921
Apobec3,ENSG00000100298,ortholog_one2one,44.8087,59.5628
D330050I16Rik,not found,,,
Tmem42,ENSG00000169964,ortholog_one2one,81.1321,86.7924
Mios,ENSG00000164654,ortholog_one2one,98.1714,98.9714
Pigu,ENSG00000101464,ortholog_one2one,97.2414,99.0805
Gpr153,ENSG00000158292,ortholog_one2one,88.0131,91.7898
Parg,ENSG00000227345,ortholog_one2one,86.4754,91.1885
Slc1a4,ENSG00000115902,ortholog_one2one,89.8496,93.609
Rfc1,ENSG00000035928,ortholog_one2one,81.517,88.6661
Il2ra,ENSG00000134460,ortholog_one2one,59.5588,72.7941
Stat3,ENSG00000168610,ortholog_one2one,99.8701,100
Fam20c,ENSG00000177706,ortholog_one2one,86.3014,92.2945
Plekhh1,ENSG00000054690,ortholog_one2one,83.3578,88.7097
Actr2,ENSG00000138071,ortholog_one2one,100,100
Spag5,ENSG00000076382,ortholog_one2one,65.549,77.2842
Impdh1,ENSG00000106348,ortholog_one2one,86.1436,87.1452
Nipsnap3b,ENSG00000136783,ortholog_one2many,83.4008,89.4737
Paox,ENSG00000148832,ortholog_one2one,80.4305,89.0411
Ccs,ENSG00000173992,ortholog_one2one,86.8613,94.5256
Slc10a5,ENSG00000253598,ortholog_one2one,70.3196,83.5616
Syne2,ENSG00000054654,ortholog_one2one,70.3489,82.3078
Syk,ENSG00000165025,ortholog_one2one,91.4961,93.7008
Urod,ENSG00000126088,ortholog_one2one,92.3706,95.0954
Pcolce2,ENSG00000163710,ortholog_one2one,86.0241,92.2892
Pappa2,ENSG00000116183,ortholog_one2one,79.062,87.1022
Gpr64,ENSG00000173698,ortholog_one2one,80.7276,88.4956
Sox17,ENSG00000164736,ortholog_one2one,79.9517,85.0242
Aco2,ENSG00000100412,ortholog_one2one,96.7949,98.8462
Gjc1,ENSG00000182963,ortholog_one2one,97.2222,98.9899
Dlgap5,ENSG00000126787,ortholog_one2one,56.8558,69.2671
Pfkm,ENSG00000152556,ortholog_one2one,97.8205,99.1026
Stag1,ENSG00000118007,ortholog_one2one,99.3641,99.7615
Cd1d1,ENSG00000158473,ortholog_one2many,60.2985,73.1343
Usp21,ENSG00000143258,ortholog_one2one,96.4602,97.3451
Psme2b,ENSG00000100911,ortholog_one2many,93.7238,97.908
Plekha7,ENSG00000166689,ortholog_one2one,89.8505,94.1778
Dmtf1,ENSG00000135164,ortholog_one2many,95.1316,97.1053
Fam89b,ENSG00000176973,ortholog_one2one,96.2963,97.8836
2310039H08Rik,ENSG00000221821,ortholog_one2one,50.495,59.4059
Zc2hc1a,ENSG00000104427,ortholog_one2one,87.0769,91.0769
Gmnn,ENSG00000112312,ortholog_one2one,77.512,86.6029
Irs2,ENSG00000185950,ortholog_one2one,85.5755,88.2661
Pfkfb2,ENSG00000123836,ortholog_one2one,92.6733,95.8416
Akr1b10,ENSG00000198074,ortholog_one2many,82.9114,90.8228
Copg2,ENSG00000158623,ortholog_one2one,97.589,99.3111
Syt17,ENSG00000103528,ortholog_one2one,94.9367,97.2574
Pigg,ENSG00000174227,ortholog_one2one,80.3662,87.3856
Fam110b,ENSG00000169122,ortholog_one2one,95.1351,95.9459
Rbm17,ENSG00000134453,ortholog_one2one,99.2519,99.5012
Apbb3,ENSG00000113108,ortholog_one2one,91.5638,94.2387
Arl11,ENSG00000152213,ortholog_one2one,77.551,82.6531
A930013F10Rik,error - retries exceeded,,,
Dynlt1b,ENSG00000146425,ortholog_one2many,93.8053,99.115
Sntg2,ENSG00000172554,ortholog_one2one,83.1169,90.9091
Acvrl1,ENSG00000139567,ortholog_one2one,88.668,93.0417
Gys1,ENSG00000104812,ortholog_one2one,96.6079,98.6432
Smim1,ENSG00000235169,ortholog_one2one,80.7692,89.7436
Gen1,ENSG00000178295,ortholog_one2one,69.6035,80.0661
Fam189b,ENSG00000160767,ortholog_one2one,94.1617,96.2575
Adsl,ENSG00000239900,ortholog_one2one,94.0083,96.281
4833420G17Rik,ENSG00000172244,ortholog_one2one,74.7649,83.6991
Ccdc148,ENSG00000153237,ortholog_one2one,71.912,84.0948
Cdkn2c,ENSG00000123080,ortholog_one2one,92.2619,95.8333
Rph3al,ENSG00000181031,ortholog_one2one,77.7778,82.2222
Tmem65,ENSG00000164983,ortholog_one2one,91.6667,93.3333
Wrnip1,ENSG00000124535,ortholog_one2one,95.0376,96.9925
Dlgap4,ENSG00000080845,ortholog_one2one,96.9758,98.1855
Snx24,ENSG00000064652,ortholog_one2one,97.0414,98.8166
Dll4,ENSG00000128917,ortholog_one2one,86.4234,91.2409
Bivm,ENSG00000134899,ortholog_many2many,1.85497,2.36088
Bivm,ENSG00000134897,ortholog_many2many,87.4752,92.4453
Arf6,ENSG00000165527,ortholog_one2one,100,100
Ubac1,ENSG00000130560,ortholog_one2one,89.6296,93.8272
Slc29a1,ENSG00000112759,ortholog_one2one,79.8246,88.1579
1700007G11Rik,ENSG00000197826,ortholog_one2one,84.5494,91.8455
Fam19a1,ENSG00000183662,ortholog_one2one,99.2481,99.2481
Gm12504,not found,,,
2310033P09Rik,ENSG00000143793,ortholog_one2one,79.8479,86.3118
Slmo1,ENSG00000141391,ortholog_one2one,76.1628,80.2326
Cyp7b1,ENSG00000172817,ortholog_one2one,65.415,80.2372
Cep85,ENSG00000130695,ortholog_one2one,85.5453,92.247
Myeov2,not found,,,
Ankrd50,ENSG00000151458,ortholog_one2one,91.8824,95.1714
Sertad1,ENSG00000197019,ortholog_one2one,86.4407,90.678
Tmem147,ENSG00000105677,ortholog_one2one,99.1071,99.1071
Ercc6l,ENSG00000186871,ortholog_one2one,72.88,81.84
Hrc,ENSG00000130528,ortholog_one2one,53.505,64.6638
Zc3h7a,ENSG00000122299,ortholog_one2one,85.2729,92.688
Adprhl2,ENSG00000116863,ortholog_one2one,91.4601,95.5923
Peg3,ENSG00000198300,ortholog_one2one,66.2468,76.5743
Gpd1l,ENSG00000152642,ortholog_one2one,95.1567,98.5755
H2-Ke2,ENSG00000204220,ortholog_one2one,98.4496,98.4496
Shroom2,ENSG00000146950,ortholog_one2one,63.8614,69.802
Tbc1d12,ENSG00000108239,ortholog_one2one,76.7742,79.6129
Mid1,ENSG00000101871,ortholog_one2one,95.2024,97.6012
Cnst,ENSG00000162852,ortholog_one2one,68.1379,77.1034
Tex2,ENSG00000136478,ortholog_one2one,90.2396,94.5874
Trpc6,ENSG00000137672,ortholog_one2one,93.5553,95.9184
Grb14,ENSG00000115290,ortholog_one2one,85.5556,91.2963
Mb21d1,ENSG00000164430,ortholog_one2one,54.9808,67.433
Myo6,ENSG00000196586,ortholog_one2one,96.4981,98.5992
Kri1,ENSG00000129347,ortholog_one2one,80.6543,88.0512
Il15ra,ENSG00000134470,ortholog_one2one,53.5581,64.4195
Dpep2,ENSG00000167261,ortholog_one2one,69.9588,81.6872
Xbp1,ENSG00000100219,ortholog_one2one,84.5745,88.0319
Crim1,ENSG00000150938,ortholog_one2one,89.0927,93.8224
Tia1,ENSG00000116001,ortholog_one2one,96.6321,98.7047
Zfp869,not found,,,
Pdss1,ENSG00000148459,ortholog_one2one,83.6145,88.6747
Chchd4,ENSG00000163528,ortholog_one2one,85.9155,90.8451
Zcchc10,ENSG00000155329,ortholog_one2one,76.0417,82.2917
BC030867,ENSG00000125319,ortholog_one2one,63.6223,71.0526
Atp6v1h,ENSG00000047249,ortholog_one2one,98.5507,99.3789
Brd4,ENSG00000141867,ortholog_one2one,95.5947,96.5492
Zfp81,not found,,,
Fam92a,ENSG00000188343,ortholog_one2one,86.5052,93.0796
Hivep2,ENSG00000010818,ortholog_one2one,87.1627,91.946
Echdc3,ENSG00000134463,ortholog_one2one,81.5182,87.7888
Ccdc59,ENSG00000133773,ortholog_one2one,70.1245,79.2531
Rnmtl1,ENSG00000171861,ortholog_one2one,80.7143,89.0476
Arhgef28,ENSG00000214944,ortholog_one2one,80.4692,87.0968
Prpf40a,ENSG00000196504,ortholog_one2one,95.7819,97.3251
Ydjc,ENSG00000161179,ortholog_one2one,85.7585,88.2353
Smpdl3b,ENSG00000130768,ortholog_one2one,75.1648,85.7143
Rhbdl1,ENSG00000103269,ortholog_one2one,97.5871,98.6595
Qrsl1,ENSG00000130348,ortholog_one2one,87.8788,92.9924
Nhej1,ENSG00000187736,ortholog_one2one,73.5786,81.6054
Gm11541,not found,,,
Eif4g3,ENSG00000075151,ortholog_one2one,83.7904,88.4826
Filip1l,ENSG00000168386,ortholog_one2one,83.7815,89.0756
Srsf3,ENSG00000112081,ortholog_one2one,100,100
Syngr2,ENSG00000108639,ortholog_one2one,88.8393,92.4107
Actc1,ENSG00000159251,ortholog_one2one,100,100
Rcn2,ENSG00000117906,ortholog_one2one,93.3754,94.9527
Lpin2,ENSG00000101577,ortholog_one2one,89.8438,94.6429
Cbx2,ENSG00000173894,ortholog_one2one,82.1429,85.5263
Thoc7,ENSG00000163634,ortholog_one2one,97.549,99.5098
A730020E08Rik,not found,,,
Gne,ENSG00000159921,ortholog_one2one,98.7535,99.446
Ssc5d,ENSG00000179954,ortholog_one2one,64.0178,69.3579
Diras2,ENSG00000165023,ortholog_one2one,98.4925,99.4975
Pik3r6,ENSG00000276231,ortholog_one2one,82.626,88.992
Atg16l2,ENSG00000168010,ortholog_one2one,82.5525,88.6914
Sftpd,ENSG00000133661,ortholog_one2one,74.4,85.8667
Cyb561a3,ENSG00000162144,ortholog_one2one,82.6446,89.2562
Fam167b,ENSG00000183615,ortholog_one2one,85.2761,92.0245
Hmga1,ENSG00000137309,ortholog_one2one,72.8972,75.7009
Fam64a,ENSG00000129195,ortholog_one2one,71.8487,77.3109
Tubgcp6,ENSG00000128159,ortholog_one2one,73.1721,79.7691
D930015E06Rik,ENSG00000121210,ortholog_one2one,76.8944,85.9006
Ddah1,ENSG00000153904,ortholog_one2one,93.6842,97.5439
Col5a2,ENSG00000204262,ortholog_one2one,94.7965,97.5317
Rbms1,ENSG00000153250,ortholog_one2one,90.1478,92.3645
Ms4a7,ENSG00000166927,ortholog_one2one,50.4167,63.3333
Psmc6,ENSG00000100519,ortholog_one2one,100,100
Fmo2,ENSG00000094963,ortholog_one2one,85.6075,92.7103
Akap8,ENSG00000105127,ortholog_one2one,79.4798,86.8497
Polr2g,ENSG00000168002,ortholog_one2one,100,100
Nkd1,ENSG00000140807,ortholog_one2one,87.234,91.0638
Rfc5,ENSG00000111445,ortholog_one2one,93.8235,96.7647
Cbfb,ENSG00000067955,ortholog_one2one,98.9305,98.9305
Nfatc2,ENSG00000101096,ortholog_one2one,87.9479,91.0966
Atp8b4,ENSG00000104043,ortholog_one2one,86.4094,93.2047
Akr1b8,ENSG00000198074,ortholog_one2many,80.0633,90.1899
Rnaseh2c,ENSG00000172922,ortholog_one2one,56.7073,64.0244
4930481A15Rik,not found,,,
Wnk2,ENSG00000165238,ortholog_one2one,79.2963,82.9048
Dph1,ENSG00000108963,ortholog_one2one,86.3014,91.3242
Ndor1,ENSG00000188566,ortholog_one2one,81.742,88.2747
Supt16,ENSG00000092201,ortholog_one2one,98.7584,100
Tpk1,ENSG00000196511,ortholog_one2one,89.3004,95.0617
Ccdc87,ENSG00000182791,ortholog_one2one,60.424,75.3828
Lxn,ENSG00000079257,ortholog_one2one,85.1351,91.4414
Dkc1,ENSG00000130826,ortholog_one2one,91.0506,93.9689
Txlnb,ENSG00000164440,ortholog_one2one,71.7836,78.8012
Stag3,ENSG00000066923,ortholog_one2one,78.4666,86.7047
Grik4,ENSG00000149403,ortholog_one2one,97.5941,99.0586
Arfgap1,ENSG00000101199,ortholog_one2one,86.9458,90.6404
Ano3,ENSG00000134343,ortholog_one2one,93.6799,96.84
Tab3,ENSG00000157625,ortholog_one2one,95.3652,96.7697
Kcna5,ENSG00000130037,ortholog_one2one,86.1338,89.3964
1810014B01Rik,not found,,,
Smarca5,ENSG00000153147,ortholog_one2one,97.6236,98.5741
Tmsb10,not found,,,
Josd2,ENSG00000161677,ortholog_one2one,94.6809,96.8085
Pea15a,ENSG00000162734,ortholog_one2one,99.2308,100
Efna3,ENSG00000143590,ortholog_one2one,93.2773,94.1176
Zfp746,ENSG00000181220,ortholog_one2one,91.2121,92.8788
Lsm12,ENSG00000161654,ortholog_one2one,100,100
Fbxo46,ENSG00000177051,ortholog_one2one,91.3764,94.5274
Smim13,ENSG00000224531,ortholog_one2one,85.7143,90.1099
Spag9,ENSG00000008294,ortholog_one2one,95.6094,96.6692
Fam195b,ENSG00000225663,ortholog_one2one,78.3505,81.4433
