gene,dai_34276789,hamvas_30342483li_26030808,luo_36514862,luo_36514862,ambalavanan_25449221,hadchoul,torgerson_30113228,wang_23897914,ahmed_37839510,zasada_31445514,zasada_31445514,bharracharya_22723293,da_paepe_20718599,fulton_30459472,gong_32412065,pietrzyk_24194948,pietrzyk_24194948,pietrzyk_24194948,pietrzyk_24194948,shen_33093882,windhorst_37090732,bhattacharya_33552042,oji_mmuo_33177681,siddiah_37123538,tsotakos_35947545,yuon_chou_37507442,yuon_chou_37507442,yuon_chou_37507442,yuon_chou_37507442,yuon_chou_37507442,zasada_31445514,maic_score,contributors
TBC1D8B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.497215883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.497215883,MICROARRAY: Gong_32412065
MTERF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496456494,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496456494,MICROARRAY: Pietrzyk_24194948_down_day5
PI4K2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496333951,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496333951,MICROARRAY: Pietrzyk_24194948_down_day5
CFAP97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496238746,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496238746,MICROARRAY: Pietrzyk_24194948_down_day5
SYNJ2BP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496164782,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496164782,MICROARRAY: Pietrzyk_24194948_down_day5
ZNF91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496027985,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496027985,MICROARRAY: Pietrzyk_24194948_down_day5
BLNK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492592778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492592778,MICROARRAY: Gong_32412065
ITIH2,0,0,0,0,0,0,0,0,0,0,1.386107053,1.491996765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.491996765,MASS_SPEC: Zasada_31445514_day36GA
BANK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.490329724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.490329724,MICROARRAY: Gong_32412065
LOC283710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.488098398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.488098398,MICROARRAY: Gong_32412065
APOA4,0,0,0,0,0,0,0,0,0,0,1.383776456,1.482201907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.482201907,MASS_SPEC: Zasada_31445514_day36GA
GGA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.479481577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.479481577,MICROARRAY: Gong_32412065
LOC283663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.477402345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.477402345,MICROARRAY: Gong_32412065
CCDC180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.473330926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.473330926,MICROARRAY: Gong_32412065
CELSR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.471337927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.471337927,MICROARRAY: Gong_32412065
SERPINF2,0,0,0,0,0,0,0,0,0,0,0,1.46750962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46750962,MASS_SPEC: Zasada_31445514_day36GA
FCGR2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467435365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467435365,MICROARRAY: Gong_32412065
RPS26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.465525024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.465525024,MICROARRAY: Gong_32412065
BLK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.463641466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.463641466,MICROARRAY: Gong_32412065
TTR,0,0,0,0,0,0,0,0,0,1.298715312,0,1.462612191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.462612191,MASS_SPEC: Zasada_31445514_day36GA
IGHG1,0,0,0,0,0,0,0,0,0,1.298715312,1.381911979,1.457714762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.457714762,MASS_SPEC: Zasada_31445514_day36GA
E2F5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456367636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456367636,MICROARRAY: Gong_32412065
NIBAN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454612466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454612466,MICROARRAY: Gong_32412065
OSBPL10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452881905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452881905,MICROARRAY: Gong_32412065
SPP1,0,0,0,0,0,0,0,0,0,0,0,1.452817333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452817333,MASS_SPEC: Zasada_31445514_day36GA
SWAP70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44949323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44949323,MICROARRAY: Gong_32412065
TCL6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.444586307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.444586307,MICROARRAY: Gong_32412065
SNX22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.442996315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.442996315,MICROARRAY: Gong_32412065
SNX29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.441428614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.441428614,MICROARRAY: Gong_32412065
TCL1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.439882893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.439882893,MICROARRAY: Gong_32412065
MS4A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438358843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438358843,MICROARRAY: Gong_32412065
CPN2,0,0,0,0,0,0,0,0,0,0,1.384242576,1.438125045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438125045,MASS_SPEC: Zasada_31445514_day36GA
MIR600HG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.435374546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.435374546,MICROARRAY: Gong_32412065
DENND5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.433913704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.433913704,MICROARRAY: Gong_32412065
VTN,0,0,0,0,0,0,0,0,0,0,1.385640934,1.433227616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.433227616,MASS_SPEC: Zasada_31445514_day36GA
PSAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.432473344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.432473344,MICROARRAY: Gong_32412065
KNG1,0,0,0,0,0,0,0,0,0,0,0,1.428330187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428330187,MASS_SPEC: Zasada_31445514_day36GA
CD22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428272298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428272298,MICROARRAY: Gong_32412065
POU2AF1,0,0,0,0,0,0,0,0,0,0,0,0,1.387485837,0,0,1.426911031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.426911031,MICROARRAY: Gong_32412065
C1R,0,0,0,0,0,0,0,0,0,0,0,1.423432758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.423432758,MASS_SPEC: Zasada_31445514_day36GA
CD19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422940675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422940675,MICROARRAY: Gong_32412065
HVCN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.420385679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.420385679,MICROARRAY: Gong_32412065
MMP11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.419134984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.419134984,MICROARRAY: Gong_32412065
IGLC2,0,0,0,0,0,0,0,0,0,0,0,1.418535329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418535329,MASS_SPEC: Zasada_31445514_day36GA
MORN4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417901824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417901824,MICROARRAY: Gong_32412065
ADAM28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416685953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416685953,MICROARRAY: Gong_32412065
SMIM14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.414305113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.414305113,MICROARRAY: Gong_32412065
SERPINA6,0,0,0,0,0,0,0,0,0,0,1.377716906,1.4136379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4136379,MASS_SPEC: Zasada_31445514_day36GA
SLC9A7P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.413139668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.413139668,MICROARRAY: Gong_32412065
ABCB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41085757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41085757,MICROARRAY: Gong_32412065
GABRA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.409740461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.409740461,MICROARRAY: Gong_32412065
FGG,0,0,0,0,0,0,0,0,0,0,0,1.408740471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408740471,MASS_SPEC: Zasada_31445514_day36GA
PRKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408639013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408639013,MICROARRAY: Gong_32412065
VPREB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407553009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407553009,MICROARRAY: Gong_32412065
BORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407194091,0,0,1.407194091,RNASEQ: Yuon_chou_37507442_deg_cord
LOC100131820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.405426464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.405426464,MICROARRAY: Gong_32412065
TPK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.403563927,0,0,1.403563927,RNASEQ: Yuon_chou_37507442_deg_cord
CD72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40335913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40335913,MICROARRAY: Gong_32412065
TDRD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.401349358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.401349358,MICROARRAY: Gong_32412065
MMUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.400014632,0,0,1.400014632,RNASEQ: Yuon_chou_37507442_deg_cord
LOC100130811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.399395546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.399395546,MICROARRAY: Gong_32412065
IGFBP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.398439137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.398439137,MICROARRAY: Gong_32412065
RAD51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.398269739,0,0,1.398269739,RNASEQ: Yuon_chou_37507442_deg_cord
ZDHHC23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.397496136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.397496136,MICROARRAY: Gong_32412065
FST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.396544383,0,0,1.396544383,RNASEQ: Yuon_chou_37507442_deg_cord
SNX25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.395649612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.395649612,MICROARRAY: Gong_32412065
HS3ST1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.394745721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.394745721,MICROARRAY: Gong_32412065
CAPS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.146001059,1.3931514,0,0,1.3931514,RNASEQ: Yuon_chou_37507442_deg_cord
MYO1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392109375,MICROARRAY: Gong_32412065
UBE2R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391483338,0,0,1.391483338,RNASEQ: Yuon_chou_37507442_deg_cord
NXPH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391255118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391255118,MICROARRAY: Gong_32412065
HPX,0,0,0,0,0,0,0,0,0,0,1.390768246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.390768246,MASS_SPEC: Zasada_31445514
GLIDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.390412839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.390412839,MICROARRAY: Gong_32412065
A2M,0,0,0,0,0,0,0,0,0,0,1.390302127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.390302127,MASS_SPEC: Zasada_31445514
PCLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.389833943,0,0,1.389833943,RNASEQ: Yuon_chou_37507442_deg_cord
HLA-DQB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.389582368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.389582368,MICROARRAY: Gong_32412065
SERPINA3,0,0,0,0,0,0,0,0,0,0,1.389369888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.389369888,MASS_SPEC: Zasada_31445514
P2RX5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38876354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38876354,MICROARRAY: Gong_32412065
KIF20A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.388203003,0,0,1.388203003,RNASEQ: Yuon_chou_37507442_deg_cord
SERPING1,0,0,0,0,0,0,0,0,0,0,1.38797153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38797153,MASS_SPEC: Zasada_31445514
FLJ45832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387956193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387956193,MICROARRAY: Gong_32412065
CPA3,0,0,0,0,0,0,0,0,0,0,0,0,1.387487017,0,0,1.343191719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387487017,MICROARRAY: Bharracharya_22723293
CCL18,0,0,0,0,0,0,0,0,0,0,0,0,1.387487007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387487007,MICROARRAY: Bharracharya_22723293
TPSB2,0,0,0,0,0,0,0,0,0,0,0,0,1.387486987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486987,MICROARRAY: Bharracharya_22723293
TPSAB1,0,0,0,0,0,0,0,0,0,0,0,0,1.387486977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486977,MICROARRAY: Bharracharya_22723293
ALDH1A3,0,0,0,0,0,0,0,0,0,0,0,0,1.387486967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486967,MICROARRAY: Bharracharya_22723293
IGHM,0,0,0,0,0,0,0,0,0,0,0,0,1.387486957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486957,MICROARRAY: Bharracharya_22723293
BPIFA1,0,0,0,0,0,0,0,0,0,0,0,0,1.387486947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486947,MICROARRAY: Bharracharya_22723293
FABP4,0,0,0,0,0,0,0,0,0,0,0,0,1.387486937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486937,MICROARRAY: Bharracharya_22723293
DNAJC5B,0,0,0,0,0,0,0,0,0,0,0,0,1.387486927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486927,MICROARRAY: Bharracharya_22723293
CXCL13,0,0,0,0,0,0,0,0,0,0,0,0,1.387486907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486907,MICROARRAY: Bharracharya_22723293
CEACAM5,0,0,0,0,0,0,0,0,0,0,0,0,1.387486887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486887,MICROARRAY: Bharracharya_22723293
COMP,0,0,0,0,0,0,0,0,0,0,0,0,1.387486877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486877,MICROARRAY: Bharracharya_22723293
JCHAIN,0,0,0,0,0,0,0,0,0,0,0,0,1.387486857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486857,MICROARRAY: Bharracharya_22723293
CH25H,0,0,0,0,0,0,0,0,0,0,0,0,1.387486847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486847,MICROARRAY: Bharracharya_22723293
LGALS3,0,0,0,0,0,0,0,0,0,0,0,0,1.387486837,0,0,0,0,0,0,0,0,1.298754304,0,0,0,0,0,0,0,0,0,1.387486837,MICROARRAY: Bharracharya_22723293
SFN,0,0,0,0,0,0,0,0,0,0,0,0,1.387486827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486827,MICROARRAY: Bharracharya_22723293
IGL,0,0,0,0,0,0,0,0,0,0,0,0,1.387486817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486817,MICROARRAY: Bharracharya_22723293
COL8A1,0,0,0,0,0,0,0,0,0,0,0,0,1.387486807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486807,MICROARRAY: Bharracharya_22723293
RBP4,0,0,0,0,0,0,0,0,0,0,0,0,1.387486797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486797,MICROARRAY: Bharracharya_22723293
TDO2,0,0,0,0,0,0,0,0,0,0,0,0,1.387486787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486787,MICROARRAY: Bharracharya_22723293
HDC,0,0,0,0,0,0,0,0,0,0,0,0,1.387486777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486777,MICROARRAY: Bharracharya_22723293
MSMB,0,0,0,0,0,0,0,0,0,0,0,0,1.387486767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486767,MICROARRAY: Bharracharya_22723293
INHBA,0,0,0,0,0,0,0,0,0,0,0,0,1.387486757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486757,MICROARRAY: Bharracharya_22723293
STEAP1,0,0,0,0,0,0,0,0,0,0,0,0,1.387486737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486737,MICROARRAY: Bharracharya_22723293
PCOLCE2,0,0,0,0,0,0,0,0,0,0,0,0,1.387486717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486717,MICROARRAY: Bharracharya_22723293
PBK,0,0,0,0,0,0,0,0,0,0,0,0,1.387486697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486697,MICROARRAY: Bharracharya_22723293
PAPPA,0,0,0,0,0,0,0,0,0,0,0,0,1.387486687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486687,MICROARRAY: Bharracharya_22723293
NEIL3,0,0,0,0,0,0,0,0,0,0,0,0,1.387486657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486657,MICROARRAY: Bharracharya_22723293
APOBEC3B,0,0,0,0,0,0,0,0,0,0,0,0,1.387486617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486617,MICROARRAY: Bharracharya_22723293
ADTRP,0,0,0,0,0,0,0,0,0,0,0,0,1.387486607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486607,MICROARRAY: Bharracharya_22723293
PSCA,0,0,0,0,0,0,0,0,0,0,0,0,1.387486597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486597,MICROARRAY: Bharracharya_22723293
ADAMTS16,0,0,0,0,0,0,0,0,0,0,0,0,1.387486587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486587,MICROARRAY: Bharracharya_22723293
DOK5,0,0,0,0,0,0,0,0,0,0,0,0,1.387486557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486557,MICROARRAY: Bharracharya_22723293
CXCL5,0,0,0,0,0,0,0,0,0,0,0,0,1.387486547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486547,MICROARRAY: Bharracharya_22723293
DKK1,0,0,0,0,0,0,0,0,0,0,0,0,1.387486537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486537,MICROARRAY: Bharracharya_22723293
CDK1,0,0,0,0,0,0,0,0,0,0,0,0,1.387486527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486527,MICROARRAY: Bharracharya_22723293
CGA,0,0,0,0,0,0,0,0,0,0,0,0,1.387486517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486517,MICROARRAY: Bharracharya_22723293
HCAR3,0,0,0,0,0,0,0,0,0,0,0,0,1.387486487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486487,MICROARRAY: Bharracharya_22723293
P4HA3,0,0,0,0,0,0,0,0,0,0,0,0,1.387486467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486467,MICROARRAY: Bharracharya_22723293
DIO2,0,0,0,0,0,0,0,0,0,0,0,0,1.387486457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486457,MICROARRAY: Bharracharya_22723293
IGK,0,0,0,0,0,0,0,0,0,0,0,0,1.387486447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486447,MICROARRAY: Bharracharya_22723293
ACP5,0,0,0,0,0,0,0,0,0,0,0,0,1.387486427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486427,MICROARRAY: Bharracharya_22723293
BHLHE22,0,0,0,0,0,0,0,0,0,0,0,0,1.387486407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486407,MICROARRAY: Bharracharya_22723293
HILPDA,0,0,0,0,0,0,0,0,0,0,0,0,1.387486387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486387,MICROARRAY: Bharracharya_22723293
TMTC1,0,0,0,0,0,0,0,0,0,0,0,0,1.387486367,0,1.310712135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486367,MICROARRAY: Bharracharya_22723293
CA12,0,0,0,0,0,0,0,0,0,0,0,0,1.387486337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486337,MICROARRAY: Bharracharya_22723293
SFRP2,0,0,0,0,0,0,0,0,0,0,0,0,1.387486327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486327,MICROARRAY: Bharracharya_22723293
KRT17,0,0,0,0,0,0,0,0,0,0,0,0,1.387486317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486317,MICROARRAY: Bharracharya_22723293
TARP,0,0,0,0,0,0,0,0,0,0,0,0,1.387486297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486297,MICROARRAY: Bharracharya_22723293
SKA1,0,0,0,0,0,0,0,0,0,0,0,0,1.387486287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486287,MICROARRAY: Bharracharya_22723293
MXRA5,0,0,0,0,0,0,0,0,0,0,0,0,1.387486267,0,1.310711175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486267,MICROARRAY: Bharracharya_22723293
CDCP1,0,0,0,0,0,0,0,0,0,0,0,0,1.387486247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486247,MICROARRAY: Bharracharya_22723293
C1QB,0,0,0,0,0,0,0,0,0,0,0,0,1.387486217,0,0,1.342215888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486217,MICROARRAY: Bharracharya_22723293
PCLAF,0,0,0,0,0,0,0,0,0,0,0,0,1.387486207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486207,MICROARRAY: Bharracharya_22723293
LIPG,0,0,0,0,0,0,0,0,0,0,0,0,1.387486187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486187,MICROARRAY: Bharracharya_22723293
MS4A2,0,0,0,0,0,0,0,0,0,0,0,0,1.387486167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486167,MICROARRAY: Bharracharya_22723293
IL17RB,0,0,0,0,0,0,0,0,0,0,0,0,1.387486137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486137,MICROARRAY: Bharracharya_22723293
HS3ST2,0,0,0,0,0,0,0,0,0,0,0,0,1.387486077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486077,MICROARRAY: Bharracharya_22723293
MND1,0,0,0,0,0,0,0,0,0,0,0,0,1.387486067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486067,MICROARRAY: Bharracharya_22723293
DEPP1,0,0,0,0,0,0,0,0,0,0,0,0,1.387486057,0,1.310711325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387486057,MICROARRAY: Bharracharya_22723293
