gene	Nichols_24571919	Chen28689251	Bao_27137150	Bhaskaran_22911455	Chao27770432	Denervaud_26353077_down_ranked	Denervaud_26353077_up_ranked	Natarajan_28851267_down	Natarajan_28851267_up	Revhaug_31454811_down_ranked	Revhaug_31454811_up_ranked	Shrestha_33446917_down_	Shrestha_33446917_up	Al_mudares_37368978_female	Al_mudares_37368978_male	Bhattacharya_25150061	Cheng_31961470	Coarfa_28818871_female_down_day21_ranked	Coarfa_28818871_female_down_day7_ranked	Coarfa_28818871_female_up_day21_ranked	Coarfa_28818871_female_up_day7_ranked	Coarfa_28818871_male_down_day21	Coarfa_28818871_male_down_day7	Coarfa_28818871_male_up_day21	Coarfa_28818871_male_up_day7	Dong_36157523	Dravet_gounot_29287116_p10	Dravet_gounot_29287116_p21	Hirani_37876024	Nitkin_32753701_24hr_unranked	Nitkin_32753701_6hr_unranked	Rao_37310763_ranked	Hurskainen_33692365_endothelial	Hurskainen_33692365_epithelial	Hurskainen_33692365_stroma	Scaffa_34417156_ranked	maic_score	contributors
ALOX15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6023837117840378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5084061144875438	0.0	0.0	0.0	0.0	0.0	1.3617667383433765	0.0	0.0	0.0	0.0	3.1107898262715814	MICROARRAY: Shrestha_33446917_down_, RNASEQ: Dong_36157523
STAT4	0.0	0.0	0.0	0.0	0.0	0.0	1.6911479513131935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4149648115556241	1.4123778561852685	1.414306921236237	0.0	3.106112762868818	SCRNASEQ: Hurskainen_33692365_endothelial, MICROARRAY: Denervaud_26353077_up_ranked
RGS18	0.0	0.0	0.0	0.0	0.0	0.0	1.6911475313131934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4093354224856454	1.4066957450400335	1.4077292281212312	0.0	3.1004829537988385	SCRNASEQ: Hurskainen_33692365_endothelial, MICROARRAY: Denervaud_26353077_up_ranked
Stfa1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5948614782952608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3759147471120106	1.4993400233859522	0.0	0.0	0.0	0.0	3.094201501681213	MICROARRAY: Natarajan_28851267_down, RNASEQ: Rao_37310763_ranked
ARHGAP15	0.0	0.0	0.0	0.0	0.0	0.0	1.6911471913131935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4010623249972884	1.398643964224364	1.3981524546652424	0.0	3.092209516310482	SCRNASEQ: Hurskainen_33692365_endothelial, MICROARRAY: Denervaud_26353077_up_ranked
MFAP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.493018418119409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6393896968863597	0.0	0.0	0.0	0.0	0.0	0.0	1.449562540829191	3.0889522377155507	RNASEQ: Hirani_37876024, SCRNASEQ: Scaffa_34417156_ranked
ATP8B4	0.0	0.0	0.0	0.0	0.0	0.0	1.6911473413131934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3955907692657201	1.3933440578646827	1.3917920862126267	0.0	3.0867381105789136	SCRNASEQ: Hurskainen_33692365_endothelial, MICROARRAY: Denervaud_26353077_up_ranked
ART3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.609547322424052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4756878110194291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.085235133443481	MICROARRAY: Revhaug_31454811_down_ranked, RNASEQ: Hirani_37876024
BPIFB1	0.0	0.0	0.0	0.0	0.0	0.0	1.6911469713131935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3929470608473422	1.39079602596099	1.38873505262834	0.0	3.084094032160536	SCRNASEQ: Hurskainen_33692365_endothelial, MICROARRAY: Denervaud_26353077_up_ranked
CXCL10	0.0	0.0	1.560660823264298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.447515426330187	1.5215786448689212	0.0	0.0	0.0	0.0	0.0	0.0	3.0822394681332193	MICROARRAY: Bao_27137150, RNASEQ: Nitkin_32753701_24hr_unranked
PTK2B	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5215786448689212	0.0	0.0	0.0	0.0	0.0	0.0	3.081410286477055	METHYLATION: Chen28689251, RNASEQ: Nitkin_32753701_24hr_unranked
PHLDA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4930179081194086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.630145799523527	0.0	0.0	0.0	1.409716853053471	1.4070779498255874	1.4081928540676634	1.4459781067169741	3.0761239062405012	SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Hirani_37876024
TMPRSS2	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5151345119353876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0749661535435213	METHYLATION: Chen28689251, RNASEQ: Hirani_37876024
CRIP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5084061144875438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.562697186059388	3.0711033005469317	SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Dong_36157523
CHST4	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5084061144875438	0.0	0.0	0.0	0.0	0.0	1.3683703967055914	0.0	0.0	0.0	0.0	3.0682377560956775	METHYLATION: Chen28689251, RNASEQ: Dong_36157523
STEAP4	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4930164881194086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5084061144875438	0.0	0.0	1.4978482077983084	0.0	0.0	1.477358269792088	0.0	0.0	0.0	0.0	3.0682377560956775	METHYLATION: Chen28689251, RNASEQ: Dong_36157523
ADGRF5	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5084061144875438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0682377560956775	METHYLATION: Chen28689251, RNASEQ: Dong_36157523
PPFIBP1	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5084061144875438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0682377560956775	METHYLATION: Chen28689251, RNASEQ: Dong_36157523
FN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6189984280769123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4137021448483393	1.4111038402334222	1.4128146252211586	1.4485897913331076	3.0675882194100197	SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Revhaug_31454811_up_ranked
PHF11	0.0	0.0	0.0	0.0	0.0	0.0	1.6911476413131934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3759147471120106	0.0	0.0	0.0	0.0	0.0	3.067062388425204	RNASEQ: Nitkin_32753701_6hr_unranked, MICROARRAY: Denervaud_26353077_up_ranked
SLC16A7	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4930159781194086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5072101257680361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0670417673761694	METHYLATION: Chen28689251, RNASEQ: Hirani_37876024
SLIT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6189983280769125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4469626469672974	3.06596097504421	SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Revhaug_31454811_up_ranked
RPL15	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5049113129332572	3.0647429545413907	METHYLATION: Chen28689251, SCRNASEQ: Scaffa_34417156_ranked
NEO1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6189982280769124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4442802169439612	3.063278445020874	SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Revhaug_31454811_up_ranked
VAMP5	0.0	0.0	0.0	0.0	0.0	0.0	1.6911473913131936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3704558239123101	0.0	0.0	0.0	0.0	3.061603215225504	MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked
SGCG	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4930175981194085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5009402205702358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0607718621783695	METHYLATION: Chen28689251, RNASEQ: Hirani_37876024
SLC14A1	0.0	0.0	0.0	0.0	0.0	0.0	1.6911477713131935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.368421807458954	0.0	0.0	0.0	0.0	3.0595695787721473	MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked
CTSW	0.0	0.0	0.0	0.0	0.0	0.0	1.6911474813131935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3675758796639266	0.0	0.0	0.0	0.0	3.05872336097712	MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked
CXCL2	0.0	0.0	1.560660823264298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4324560634057653	0.0	0.0	1.4967614199333046	0.0	0.0	0.0	0.0	3.0574222431976024	MICROARRAY: Bao_27137150, RNASEQ: Rao_37310763_ranked
SATB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6246575331459479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4323974761138532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.057055009259801	MICROARRAY: Shrestha_33446917_down_, RNASEQ: Hirani_37876024
GPR65	0.0	0.0	0.0	0.0	0.0	0.0	1.6911478013131935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3628675373802177	0.0	0.0	0.0	0.0	3.0540153386934112	MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked
GZMA	0.0	0.0	0.0	0.0	0.0	0.0	1.6911481113131934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3624589214579386	0.0	0.0	0.0	0.0	3.053607032771132	MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked
KLRC1	0.0	0.0	0.0	0.0	0.0	0.0	1.6911478313131936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3620311263729483	0.0	0.0	0.0	0.0	3.053178957686142	MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked
CD96	0.0	0.0	0.0	0.0	0.0	0.0	1.6911475513131935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3617780256230039	0.0	0.0	0.0	0.0	3.0529255769361976	MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked
APOBEC1	0.0	0.0	0.0	0.0	0.0	0.0	1.6911472513131935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.361768803775126	0.0	0.0	0.0	0.0	3.0529160550883194	MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked
PRICKLE2	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4930185381204129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0528501797285466	METHYLATION: Chen28689251, RNASEQ: Bhattacharya_25150061
SCUBE1	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4504796302900294	0.0	1.4930170181194085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4380343409591292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.052848659727542	METHYLATION: Chen28689251, RNASEQ: Bhattacharya_25150061
SORBS2	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4930170081194085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4323389290093185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.052848649727542	METHYLATION: Chen28689251, RNASEQ: Bhattacharya_25150061
FANCC	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4930169181194086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4382790766747875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0528485597275425	METHYLATION: Chen28689251, RNASEQ: Bhattacharya_25150061
APC2	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4930163581194085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0528479997275424	METHYLATION: Chen28689251, RNASEQ: Bhattacharya_25150061
MNDA	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4930160581194085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.434239448428707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0528476997275424	METHYLATION: Chen28689251, RNASEQ: Bhattacharya_25150061
CXCR5	0.0	0.0	0.0	0.0	0.0	0.0	1.6911478213131934	0.0	0.0	1.607573074134073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3616969961530152	0.0	0.0	0.0	0.0	3.052844817466209	MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked
FABP1	0.0	0.0	1.560660823264298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4918797287733698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0525405520376676	MICROARRAY: Bao_27137150, RNASEQ: Coarfa_28818871_female_down_day7_ranked
ERN2	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.492014393654627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.051846035262761	METHYLATION: Chen28689251, RNASEQ: Coarfa_28818871_male_up_day21
PI16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.607867615558211	0.0	0.0	0.0	0.0	1.443335996110969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.362290410358081	0.0	0.0	0.0	0.0	3.05120361166918	MICROARRAY: Revhaug_31454811_down_ranked, RNASEQ: Al_mudares_37368978_male
CYFIP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6075731241346838	0.0	0.0	0.0	0.0	1.443326222314518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.050899346449202	MICROARRAY: Revhaug_31454811_down_ranked, RNASEQ: Al_mudares_37368978_male
BCL11A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6075736406143362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4407724238365216	3.0483460644508575	MICROARRAY: Revhaug_31454811_down_ranked, SCRNASEQ: Scaffa_34417156_ranked
ITIH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6189982780769123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4284257610652324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.047424039142145	MICROARRAY: Revhaug_31454811_up_ranked, RNASEQ: Hirani_37876024
Saa3	0.0	0.0	1.560660823264298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4579907332474191	0.0	0.0	1.4864480152849102	0.0	0.0	0.0	0.0	3.0471088385492084	MICROARRAY: Bao_27137150, RNASEQ: Rao_37310763_ranked
SLC19A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4449996022562552	1.4930187022366699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6380414161079124	0.0	0.0	0.0	1.4081253668911637	1.4055363905238532	1.4062659087278047	0.0	3.046166782999076	SCRNASEQ: Hurskainen_33692365_endothelial, RNASEQ: Hirani_37876024
SOX11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4930176481194086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6027545179224012	0.0	0.0	0.0	0.0	0.0	0.0	1.4431188131756156	3.045873331098017	RNASEQ: Hirani_37876024, SCRNASEQ: Scaffa_34417156_ranked
ATP5IF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5215786448689212	0.0	1.3617081499248493	0.0	0.0	0.0	1.5240102121231796	3.045588856992101	SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Nitkin_32753701_24hr_unranked
STAB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6189982480769125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4264928317810623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0454910798579746	MICROARRAY: Revhaug_31454811_up_ranked, RNASEQ: Hirani_37876024
AGTR1	0.0	1.5598316416081337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4855317794523635	0.0	0.0	1.3619451824959505	0.0	0.0	0.0	0.0	3.0453634210604967	METHYLATION: Chen28689251, RNASEQ: Hirani_37876024
FREM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5948614382952608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4470805559793123	3.0419419942745733	MICROARRAY: Natarajan_28851267_down, SCRNASEQ: Scaffa_34417156_ranked
SLC27A6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5948614282952607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4470687650781107	3.0419301933733713	MICROARRAY: Natarajan_28851267_down, SCRNASEQ: Scaffa_34417156_ranked
UBA52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5084061144875438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.533435399163783	3.0418415136513266	SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Dong_36157523
RBFOX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.597357133589655	0.0	0.0	0.0	0.0	0.0	0.0	1.4412558507857822	3.0386129843754373	SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Hirani_37876024
CD24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6075731341356634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4264499184864265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03402305262209	MICROARRAY: Revhaug_31454811_down_ranked, RNASEQ: Hirani_37876024
CXCR4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5851422537255373	1.5215786448689212	0.0	0.0	1.4106901586403364	1.408084422427546	1.4093229423120917	1.4478587554586098	3.0330010091841473	SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Hirani_37876024
SLC10A6	0.0	0.0	1.560660823264298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4718079128886838	0.0	0.0	0.0	0.0	3.032468736152982	MICROARRAY: Bao_27137150, RNASEQ: Rao_37310763_ranked
MUC20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6075732173647845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.424262531591686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0318357489564702	MICROARRAY: Revhaug_31454811_down_ranked, RNASEQ: Hirani_37876024
PTPRN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4930176681194085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6153094203808513	0.0	0.0	0.0	1.4130839642728976	1.4104923125765358	1.4121046979906844	0.0	3.028393384653749	SCRNASEQ: Hurskainen_33692365_endothelial, RNASEQ: Hirani_37876024
