gene,Nichols_24571919,Chen28689251,Bao_27137150,Bhaskaran_22911455,Chao27770432,Denervaud_26353077_down_ranked,Denervaud_26353077_up_ranked,Natarajan_28851267_down,Natarajan_28851267_up,Revhaug_31454811_down_ranked,Revhaug_31454811_up_ranked,Shrestha_33446917_down_,Shrestha_33446917_up,Al_mudares_37368978_female,Al_mudares_37368978_male,Bhattacharya_25150062,Cheng_31961470,Coarfa_28818871_female_down_day21_ranked,Coarfa_28818871_female_down_day7_ranked,Coarfa_28818871_female_up_day21_ranked,Coarfa_28818871_female_up_day7_ranked,Coarfa_28818871_male_down_day21,Coarfa_28818871_male_down_day7,Coarfa_28818871_male_up_day21,Coarfa_28818871_male_up_day7,Dong_36157523,Dravet_gounot_29287116_p21,Nitkin_32753701_24hr_unranked,Nitkin_32753701_6hr_unranked,Rao_37310763_ranked,x_dravet_gounot_29287116_p10,Hurskainen_33692365_endothelial,Hurskainen_33692365_epithelial,Hurskainen_33692365_stroma,Scaffa_34417156_ranked,maic_score,contributors
LMO4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351602591,0,0,0,0,1.379211612,2.730814203,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
CYBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343786588,0,0,0,0,1.386827062,2.730613649,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
RGS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349882272,0,1.318591187,1.317925271,1.319035459,1.380618407,2.730500679,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
USP19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344995541,0,0,0,0,1.385270208,2.73026575,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
ZHX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42428905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.305969762,1.304947076,0,0,2.730258812,"SCRNASEQ: Hurskainen_33692365_endothelial, RNASEQ: Al_mudares_37368978_male"
KCNB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42427652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365180526,0,1.305341546,1.304284028,0,0,2.729618066,"SCRNASEQ: Hurskainen_33692365_endothelial, RNASEQ: Al_mudares_37368978_male"
PRR14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343793593,0,0,0,0,1.385664111,2.729457704,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
MMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351873048,0,0,0,0,1.377504701,2.729377749,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
RASSF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343633212,0,0,0,0,1.385645354,2.729278566,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
NEAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.347358535,0,0,0,0,1.381837629,2.729196164,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
GPX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343997786,0,0,0,0,1.385138907,2.729136693,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
PCMTD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343382213,0,1.323988131,1.323648937,1.325685779,1.385607839,2.728990052,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
PRELP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343290511,0,1.319095663,1.318481061,1.319666188,1.385626596,2.728917108,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
GPX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34339063,0,0,0,0,1.385157665,2.728548294,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
MEF2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.356798769,0,0,0,0,1.371633678,2.728432447,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
EIF4EBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.350220565,0,0,0,0,1.378029905,2.728250469,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
LIMD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344064397,0,0,0,0,1.384050986,2.728115383,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
CALD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343437986,0,0,0,0,1.384594947,2.728032933,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
MAMDC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.347285309,0,0,0,0,1.380412077,2.727697386,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
CHMP4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359961759,0,0,1.306607496,1.305639377,1.304384838,1.367544594,2.727506353,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Nitkin_32753701_6hr_unranked"
COL13A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.353113427,0,0,0,0,1.373546919,2.726660345,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
GLIPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359961759,0,0,0,0,0,1.36668176,2.726643519,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Nitkin_32753701_6hr_unranked"
CLEC7A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344194285,0,0,0,0,1.381931415,2.7261257,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
Abca8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.345268451,0,0,0,0,1.380674679,2.725943129,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
PTPN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343492207,0,1.305246362,0,0,1.382306561,2.725798768,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
CDO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.350097844,0,0,0,0,1.375478917,2.725576761,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
IFNGR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343275465,0,0,0,0,1.382062716,2.725338181,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
ATP6V1F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.346293894,0,0,0,0,1.379042797,2.725336691,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
SRRM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343956007,0,0,0,0,1.381031067,2.724987073,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
WNT5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344757318,0,0,0,0,1.380130718,2.724888036,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
ADGRL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357088078,0,0,0,0,1.367769681,2.72485776,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
PPP1R13B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408423363,0,1.316306766,1.315614352,1.316169514,0,2.724730129,"SCRNASEQ: Hurskainen_33692365_endothelial, RNASEQ: Rao_37310763_ranked"
SRSF9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.345919722,0,0,0,0,1.378798952,2.724718674,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
S1PR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349515355,0,0,0,0,1.375009985,2.72452534,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
CDKN1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344712328,0,0,0,0,1.379755573,2.7244679,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
LRAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343397359,0,0,0,0,1.380862251,2.724259611,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
MYL9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34332351,0,1.306274351,1.30526885,1.303942221,1.380430834,2.723754344,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
PDAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344054581,0,0,0,0,1.379530486,2.723585066,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
NDUFB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343605349,0,0,0,0,1.379811845,2.723417194,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
TEAD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.350001198,0,0,0,0,1.373359346,2.723360544,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
PKN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.409110681,0,1.313746311,1.31296216,1.313071196,0,2.722856993,"SCRNASEQ: Hurskainen_33692365_endothelial, RNASEQ: Rao_37310763_ranked"
SDC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.356609234,0,1.305722283,1.304674057,0,1.366156557,2.722765791,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
PFDN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.361456245,0,1.317096795,1.316413911,1.317176468,1.361260911,2.722717156,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
TRIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343907936,0,0,0,0,1.378123691,2.722031626,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
MRPS16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344610369,0,0,0,0,1.377298371,2.721908741,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
ST8SIA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34357421,0,0,0,0,1.378254992,2.721829202,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
KLHDC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357039439,0,0,0,0,1.364768519,2.721807958,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
SCAND1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343277133,0,1.306331462,1.305327354,1.304008614,1.378423807,2.72170094,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
DBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343351857,0,1.319761953,1.319202614,1.320496095,1.376979498,2.720331355,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
TMEM178A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35078671,0,0,0,0,1.369157719,2.719944429,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
HIGD1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343649579,0,0,0,0,1.376247965,2.719897543,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
SMAP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343754844,0,0,0,0,1.375704004,2.719458848,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
UBALD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343440221,0,0,0,0,1.375779033,2.719219254,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
MYH11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.348290172,0,0,0,0,1.370902144,2.719192316,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
SKP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344717883,0,0,0,0,1.374353481,2.719071364,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
TMCC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343422768,0,0,0,0,1.374972471,2.718395239,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
FUNDC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344346292,0,0,0,0,1.373922064,2.718268356,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
OLFML2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.347992683,0,1.317315719,1.316647928,1.317442038,1.370076825,2.718069507,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
MXRA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343910685,0,0,0,0,1.373903307,2.717813992,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
CREB3L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.345513459,0,1.310576677,1.309685921,1.309242559,1.372158881,2.71767234,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
UNC5C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344863253,0,0,0,0,1.372590298,2.717453551,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
METTL9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34543958,0,0,0,0,1.37182125,2.71726083,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
SAMD14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.350601837,0,0,0,0,1.366531702,2.717133539,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
ANAPC13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343342264,0,0,0,0,1.373659462,2.717001727,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
UFM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.350680516,0,0,0,0,1.366212829,2.716893345,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
MAPRE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344228491,0,1.306731235,1.305756385,1.304528689,1.37244024,2.716668731,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
SNHG18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.345096141,0,0,0,0,1.371539891,2.716636032,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
SEC11A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343551036,0,0,0,0,1.373040472,2.716591508,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
FBLN7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407969133,0,1.308311293,1.307355502,1.306476203,0,2.716280426,"SCRNASEQ: Hurskainen_33692365_endothelial, RNASEQ: Rao_37310763_ranked"
SNED1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343827269,0,1.320228355,1.319670648,1.321071497,1.371389833,2.715217102,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
CCDC88A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343445876,0,0,0,0,1.371502377,2.714948253,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
PHLDB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34352761,0,0,0,0,1.371408591,2.7149362,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
VDAC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343381294,0,0,0,0,1.371521134,2.714902428,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
LMCD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.346705604,0,0,0,0,1.36805104,2.714756644,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
GREM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343627869,0,1.316735095,1.316062885,1.31671172,1.370883387,2.714511256,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
HOXB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343601974,0,0,0,0,1.369739194,2.713341168,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
UNC5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.345505135,0,0,0,0,1.36771341,2.713218545,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
RTN4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343761517,0,0,0,0,1.369364049,2.713125566,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
GNB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.347539577,0,0,0,0,1.365575082,2.713114659,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
MEX3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34339542,0,0,0,0,1.369514107,2.712909527,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
P4HA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343714161,0,0,0,0,1.369120204,2.712834365,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
AARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343269492,0,0,0,0,1.369307777,2.712577269,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
LSM8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344569418,0,0,0,0,1.367863468,2.712432886,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
PSMC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.347776803,0,0,0,0,1.364187044,2.711963847,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
PLEKHO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343588704,0,0,0,0,1.368163584,2.711752288,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
VIL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.388705329,0,1.321532379,1.321064999,1.322642787,0,2.711348116,"SCRNASEQ: Hurskainen_33692365_stroma, RNASEQ: Rao_37310763_ranked"
RNF149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386683491,0,1.322998216,1.322625113,1.324457517,0,2.711141008,"SCRNASEQ: Hurskainen_33692365_stroma, RNASEQ: Rao_37310763_ranked"
HIGD2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.346499352,0,0,0,0,1.364637218,2.71113657,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
MYDGF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34914731,0,0,0,0,1.361561027,2.710708338,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
PLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343779655,0,0,0,0,1.366869333,2.710648988,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
GOLIM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343421709,0,0,0,0,1.367169449,2.710591158,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
CIZ1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.397018192,0,1.313308464,1.312513627,1.312551121,0,2.710326655,"SCRNASEQ: Hurskainen_33692365_endothelial, RNASEQ: Rao_37310763_ranked"
PAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.350421425,0,1.320028469,1.319456132,1.320828058,1.359891631,2.710313056,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
EIF3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343735238,0,1.310072201,1.309169134,1.308622895,1.366512945,2.710248183,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
BMP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343453959,0,0,0,0,1.366644246,2.710098204,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
BET1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343351042,0,0,0,0,1.366719275,2.710070317,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
MEX3D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344944001,0,0,0,0,1.364937335,2.709881336,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
TRAPPC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343757061,0,1.307121491,1.306126912,1.305004502,1.366119042,2.709876103,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked"
