,,,,,,,,,,RARRES1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MFSD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IQCJ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IQCJ-SCHIP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IFT80,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SMC4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRIM59,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ARL14,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,B3GALNT1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NMD3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OTOL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SI,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLITRK3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BCHE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZBBX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SERPINI2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WDR49,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SERPINI1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GOLIM4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MECOM,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ACTRT3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MYNN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LRRC34,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LRRIQ4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LRRC31,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SAMD7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GPR160,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PHC3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PRKCI,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SKIL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC7A14,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RPL22L1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC2A2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TNIK,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PLD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FNDC3B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GHSR,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TNFSF10,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NCEH1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ECT2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SPATA16,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NAALADL2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KCNMB2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZMAT3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PIK3CA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KCNMB3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MFN1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GNB4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ACTL6A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MRPL47,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,USP13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TTC14,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCDC39,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FXR1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ATP11B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MCCC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LAMP3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MCF2L2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,B3GNT5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KLHL6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KLHL24,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,YEATS2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MAP6D1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PARL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ABCC5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HTR3D,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HTR3C,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HTR3E,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EIF2B5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DVL3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ABCF3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,VWA5B2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ALG3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ECE2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PSMD2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EIF4G1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM131A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CLCN2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,THPO,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CHRD,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EPHB3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MAGEF1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,VPS8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C3orf70,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EHHADH,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MAP3K13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM41A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LIPH,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SENP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IGF2BP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ETV5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DGKG,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBCCD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DNAJB11,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,AHSG,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FETUB,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HRG,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KNG1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RFC4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ADIPOQ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RTP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MASP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RTP4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SST,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RTP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BCL6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LPP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TPRG1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TP63,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LEPREL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CLDN16,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM207,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IL1RAP,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GMNC,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UTS2D,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCDC50,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PYDC2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MB21D2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HRASLS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ATP13A5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ATP13A4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OPA1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CPN2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LRRC15,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GP5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ATP13A3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM44,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LSG1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM43A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,XXYLT1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ACAP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,APOD,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MUC20,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MUC4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TNK2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TFRC,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZDHHC19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC51A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TM4SF19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RNF168,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C3orf43,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WDR53,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LRRC33,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CEP19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PIGX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SENP5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PIGZ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MFI2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DLG1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BDH1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KIAA0226,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FYTTD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LRCH3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IQCG,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LMLN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM157A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF718,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF732,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF141,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF721,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PIGG,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PDE6B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ATP5I,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MYL5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MFSD7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GAK,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM175,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DGKQ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IDUA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC26A1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FGFRL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RNF212,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SPON2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UVSSA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CRIPAK,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM53A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM129,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TACC3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FGFR3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LETM1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WHSC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WHSC2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C4orf48,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,POLN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HAUS3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZFYVE28,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LOC402160,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RNF4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM193A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TNIP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SH3BP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ADD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MFSD10,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NOP14,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GRK4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HTT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RGS12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HGFAC,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DOK7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LRPAP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ADRA2C,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OTOP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM128,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LYAR,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZBTB49,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,STX18,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MSX1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CYTL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,STK32B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C4orf6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EVC2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EVC,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CRMP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,JAKMIP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WFS1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MAN2B2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MRFAP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MRFAP1L1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BLOC1S4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KIAA0232,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBC1D14,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCDC96,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PSAPL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SORCS2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,AFAP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ABLIM2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SH3TC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HTRA3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ACOX3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TRMT44,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GPR78,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CPZ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HMX1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LOC650293,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DRD5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC2A9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WDR1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZNF518B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CLNK,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HS3ST1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BOD1L1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CPEB2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CC2D2A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM200B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BST1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CD38,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FGFBP1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FGFBP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PROM1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TAPT1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LDB2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,QDPR,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CLRN2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM184B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DCAF16,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NCAPG,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LCORL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLIT2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PACRGL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GPR125,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PPARGC1A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SOD3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCDC149,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LGI2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SEPSECS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PI4K2B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZCCHC4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ANAPC4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC34A2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SEL1L3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C4orf52,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CCKAR,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBC1D19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,STIM2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PCDH7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ARAP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DTHD1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KIAA1239,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C4orf19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RELL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PGM2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TBC1D1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PTTG2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KLF3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TLR10,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TLR1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TLR6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FAM114A1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMEM156,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KLHL5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,WDR19,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RFC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KLB,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LIAS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UGDH,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PDS5A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,N4BP2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RHOH,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CHRNA9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RBM47,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NSUN7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,APBB2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UCHL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LIMCH1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DCAF4L1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SLC30A9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SHISA3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ATP8A1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GRXCR1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KCTD8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,YIPF7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GUF1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GABRG1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GABRA2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GABRA4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,COMMD8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ATP10D,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CORIN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NFXL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CNGA1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NIPAL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TXK,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TEC,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ZAR1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,FRYL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,OCIAD2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CWH43,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LRRC66,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SGCB,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SPATA18,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ERVMER34-1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RASL11B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SCFD2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LNX1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,GSX2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PDGFRA,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KIT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KDR,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SRD5A3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CLOCK,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PDCL2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NMU,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EXOC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CEP135,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KIAA1211,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,AASDH,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PAICS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SRP72,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ARL9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HOPX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SPINK2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,REST,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NOA1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IGFBP7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,LPHN3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TECRL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EPHA5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CENPC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UBA6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMPRSS11D,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMPRSS11A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMPRSS11F,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMPRSS11BNL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMPRSS11B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,YTHDC1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,TMPRSS11E,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UGT2B17,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UGT2B15,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UGT2B7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UGT2B28,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UGT2B4,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UGT2A1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UGT2A2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SULT1B1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SULT1E1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CSN1S1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HTN1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,C4orf40,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ODAM,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CSN3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CABS1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SMR3A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,PROL1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,MUC7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,AMTN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,AMBN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,ENAM,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,UTP3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,RUFY3,,,,,,,,,,,,,,,,,,,,
