gene,maic_score
MAN1B1,1.403890172
SAPCD2,1.403850714
ENTPD2,1.403837561
NPDC1,1.403824408
FUT7,1.403811256
CENPM,1.403796267
PAXX,1.40378495
CLIC3,1.403771797
PTGDS,1.403758645
TRAF2,1.403719186
AJM1,1.403666575
RABL6,1.403653422
TMEM141,1.40364027
FCN1,1.403627117
Bmyc,1.403613964
KCNT1,1.403600811
UBAC1,1.403574506
NACC2,1.403561353
LHX3,1.4035482
QSOX2,1.403535047
DNLZ,1.403495589
TRIM27,1.403478488
SNAPC4,1.403469283
ENTR1,1.403456131
INPP5E,1.403429825
SEC16A,1.403416672
NOTCH1,1.40340352
AGPAT2,1.403377214
USH2A,1.403370563
DIPK1B,1.403364061
Lcn4,1.403350908
MED22,1.403324603
FBRS,1.403320498
SURF1,1.403298297
SURF4,1.403271992
CACFD1,1.403232533
SLC2A6,1.403219381
SARDH,1.403193075
VAV2,1.403179922
BRD3OS,1.40316677
WDR5,1.403140464
RXRA,1.403127311
OLFM1,1.403101006
PPP1R26,1.403087853
C9orf116,1.4030747
MRPS2,1.403061547
CEL,1.403035242
GTF3C5,1.403022089
GFI1B,1.403008936
TSC1,1.402995783
SPACA9,1.402982631
ACBD7,1.402977062
AK8,1.402969478
OLAH,1.402962574
GTF3C4,1.402956325
DDX31,1.402943172
BARHL1,1.40293002
CFAP77,1.402916867
TTF1,1.402903714
SETX,1.402890561
MED27,1.402864256
RAPGEF1,1.402851103
Gm13420,1.40283795
Gm13547,1.402824797
TRUB2,1.402811644
COQ4,1.402798492
UCMA,1.402788714
SLC27A4,1.402785339
URM1,1.402772186
ODF2,1.402745881
WDR34,1.402706422
SET,1.402693269
ZDHHC12,1.402666964
TBC1D13,1.402640658
ENDOG,1.402627506
SPOUT1,1.402614353
KYAT1,1.4026012
LRRC8A,1.402588047
DOLK,1.402561742
NUP188,1.402548589
SH3GLB2,1.402535436
MIGA2,1.402522283
DOLPP1,1.402509131
CRAT,1.402495978
PTPRA,1.402482825
IER5L,1.402469672
C9orf50,1.402456519
NTMT1,1.402443367
PRRX2,1.402417061
TOR1B,1.402390756
BCL3,1.40238499
TOR1A,1.402377603
C9orf78,1.40236445
FNBP1,1.402338144
GPR107,1.402324992
HMCN2,1.402298686
FUBP3,1.402272381
EXOSC2,1.402259228
QRFP,1.402232922
EFCAB7,1.402231125
AIF1L,1.402206617
NUP214,1.402193464
FAM78A,1.402180311
PLPP7,1.402167158
PRRC2B,1.402154006
MALRD1,1.40213674
UCK1,1.4021277
DNM1,1.402088242
RAD52,1.402077839
C9orf16,1.402061936
PTGES2,1.402035631
SLC25A25,1.402022478
NAIF1,1.402009325
FAM102A,1.401996172
DPM2,1.401983019
PIP5KL1,1.401969867
ST6GALNAC4,1.401956714
C10orf67,1.401943666
ST6GALNAC6,1.401943561
TRPM6,1.401925132
FPGS,1.401904103
CDK9,1.40189095
GAD2,1.401890439
TTC16,1.401864644
TOR2A,1.401851492
CFAP157,1.401825186
STXBP1,1.401812033
NIBAN2,1.401798881
LRSAM1,1.401785728
RCAN3,1.401773001
SLC2A8,1.401759422
RALGPS1,1.401733117
ZBTB34,1.401706811
PAX8,1.401701603
ZBTB43,1.401693658
MVB12B,1.401680506
PBX3,1.401667353
MAPKAP1,1.4016542
GAPVD1,1.401641047
RABEPK,1.401614742
FBXW2,1.401601589
PSMD5,1.401588436
LOC253039,1.401575283
PHF19,1.401562131
TRAF1,1.401548978
C5,1.401535825
AI182371,1.401522672
RNF224,1.401484766
PLA2G4C,1.401470459
CYSRT1,1.401470278
GGTA1P,1.401456908
DAB2IP,1.401443756
TMEM210,1.401421319
MORN5,1.401404297
RBM18,1.401377992
MRRF,1.401364839
PDCL,1.401338533
RC3H2,1.401325381
ARRB2,1.401320043
ZBTB26,1.401299075
STRBP,1.401272769
GPR21,1.401259617
CRB2,1.401246464
DENND1A,1.401233311
LHX2,1.401220158
NR6A1,1.4011807
HLA-DOA,1.401170195
OLFML2A,1.401167547
WDR38,1.401154394
CCDC183,1.401141035
CHRM2,1.401123503
Cyp2j9,1.401123503
Cyp2j5,1.401123503
GOLGA1,1.401114936
SCAI,1.401101783
PPP6C,1.401088631
KYNU,1.401075478
GGPS1,1.401020912
ACVR2A,1.401009714
ORC4,1.400996561
MBD5,1.400983408
EPC2,1.400970256
LYPD6,1.400930797
RBM43,1.400891339
NMI,1.400878186
ZNF76,1.400872192
TNFAIP6,1.400865033
RIF1,1.400851881
NEB,1.400838728
CACNB4,1.400812422
STAM2,1.400799269
STKLD1,1.400784311
PRPF40A,1.400772964
ARL6IP6,1.400759811
RPRM,1.400746658
GALNT13,1.400733506
KDM6B,1.400724033
GPD2,1.4007072
ACVR1C,1.400680894
UPP2,1.400654589
CCDC148,1.400641436
PKP4,1.400628283
TANC1,1.400601978
WDSUB1,1.400588825
MYMK,1.400586491
MLXIPL,1.400576433
MARCHF7,1.400562519
DBH,1.400543026
LY75,1.400536214
TBR1,1.400457297
GGA3,1.40042939
IFIH1,1.400417839
KCNH7,1.400391533
FIGN,1.400378381
GBGT1,1.400369166
GRB14,1.400365228
COBLL1,1.400352075
CSRNP3,1.400325769
TTC21B,1.400299464
SCN9A,1.400286311
PALM3,1.400282901
B3GALT1,1.400246853
STK39,1.4002337
G6PC2,1.400181089
BBS5,1.400141631
VAV1,1.400136965
KLHL41,1.400128478
FASTKD1,1.400115325
CCDC173,1.400089019
PHOSPHO2,1.400075867
METTL5,1.400036408
SP5,1.39999695
RAB44,1.39999158
ERICH2,1.399983797
GAD1,1.399970644
GORASP2,1.399957492
TLK1,1.399944339
METTL8,1.399931186
CYBRD1,1.399904881
SLC25A12,1.399878575
HAT1,1.399865422
METAP1D,1.399852269
MAPK8IP3,1.399846743
DLX1,1.399839117
ITGA6,1.399825964
PDK1,1.399812811
RAPGEF4,1.399799658
MAP3K20,1.399786506
CDCA7,1.399773353
SP3,1.3997602
SP9,1.399733894
ENO1,1.399702452
WIPF1,1.399681283
CHRNA1,1.399668131
LNPK,1.399615519
HOXD9,1.399602367
AGPS,1.399536603
Ttc30a2,1.399510297
TTC30A,1.399497144
PDE11A,1.399483992
RBM45,1.399470839
FIBCD1,1.399456403
PJVK,1.399431381
PLEKHA3,1.399405075
ZNF385B,1.399352464
CWC22,1.399339311
CERKL,1.399299853
ITPRID2,1.3992867
PDE1A,1.399273547
Prdx6b,1.399260394
NRON,1.399255492
NUP35,1.39919463
ZC3H15,1.399181478
FAM171B,1.399155172
ZSWIM2,1.399142019
CTNND1,1.399102561
BTBD18,1.399089408
SELENOH,1.399076255
ZDHHC5,1.399036797
HEXIM1,1.399023644
YPEL4,1.399010492
ADGRL4,1.398989123
UBE2L6,1.398984186
TIMM9,1.398971033
SSRP1,1.398905269
TNKS1BP1,1.398892117
LRRC55,1.398865811
OR5M3,1.398839505
OR5M9,1.398826353
Olfr1090,1.3988132
OR5L2,1.398800047
OR5D16,1.398786894
Olfr1178,1.398773742
Olfr1204,1.398760589
Olfr1220,1.398747436
OR4A5,1.398734283
OR4C5,1.39872113
Olfr1265,1.398707978
NUP160,1.398681672
LRP1B,1.398669445
FNBP4,1.398668519
AGBL2,1.398655367
MTCH2,1.398642214
C1QTNF4,1.398629061
NDUFS3,1.398615908
KBTBD4,1.398602755
CELF1,1.398589603
RAPSN,1.39857645
TRIAP1,1.398567551
SLC39A13,1.398550144
MADD,1.398510686
DDB2,1.398471228
PACSIN3,1.398458075
ARFGAP2,1.398444922
C11orf49,1.398431769
MED9,1.398428086
CKAP5,1.398405464
F2,1.398392311
ZNF408,1.398379158
ARHGAP1,1.398366005
ATG13,1.398352853
AMBRA1,1.3983397
TMEM40,1.398289147
LARGE2,1.398273936
PEX16,1.398260783
C11orf94,1.39824763
MAPK8IP1,1.398234478
CRY2,1.398221325
SYT13,1.398181867
HDAC6,1.398150733
ALKBH3,1.398076644
MIR670HG,1.398050339
TTC17,1.398037186
API5,1.398024033
PCDHGA5,1.39801284
COMMD9,1.397958269
LDLRAD3,1.397945117
TRIM44,1.397931964
PDHX,1.3978662
APIP,1.397853047
KCNJ3,1.397775759
KIAA1549L,1.397708367
HIPK3,1.397695214
CSTF3,1.397682061
TCP11L1,1.397668908
DEPDC7,1.397655755
CCDC73,1.397616297
SPATA2L,1.397602275
PAX6,1.397563686
ELP4,1.397550533
DNAJC24,1.397524228
MPPED2,1.397511075
ARL14EP,1.397497922
METTL15,1.397484769
KIF18A,1.397471617
RMDN1,1.397466452
LIN7C,1.397445311
LGR4,1.397432158
BBOX1,1.397405853
Olfr1276,1.397353242
Olfr1278,1.397340089
Olfr1279,1.397326936
Olfr1295,1.397313783
Olfr1307,1.39730063
OR4F16,1.397287478
LPCAT4,1.397274325
SLC12A6,1.397248019
KATNBL1,1.397221714
EMC7,1.397208561
AVEN,1.397195408
FMN1,1.397169103
SCG5,1.397142797
ARHGAP11A,1.397129644
ABCB11,1.397123785
AQR,1.397103339
ZNF770,1.397090186
DPH6,1.397077033
CDIN1,1.39706388
SPRED1,1.397037575
FAM98B,1.397024422
FSIP1,1.396984964
EIF2AK4,1.396958658
KBTBD3,1.396928261
INAFM2,1.396879742
DISP2,1.396853436
KNSTRN,1.396840283
IVD,1.39682713
BAHD1,1.396813978
CHST14,1.396800825
CCDC32,1.396787672
RPUSD2,1.396774519
KNL1,1.396761367
RAD51,1.396748214
RMDN3,1.396735061
GCHFR,1.396721908
DNAJC17,1.396708755
C15orf62,1.396695603
ZFYVE19,1.39668245
PPP1R14D,1.396669297
SMTNL1,1.396643759
RHOV,1.396642992
DLL4,1.396616686
CHAC1,1.396603533
INO80,1.39659038
EXD1,1.396577228
CHP1,1.396564075
DEPTOR,1.396529924
NDUFAF1,1.396524617
ITPKA,1.396498311
Olfr1124,1.396490877
LTK,1.396485158
TYRO3,1.396458853
Olfr1175-ps,1.396452657
MGA,1.3964457
Olfr1195,1.396427176
Olfr1198,1.396414436
B3GAT3,1.396398146
SAMD7,1.396369916
PKMYT1,1.396369906
ISX,1.396369876
NOTO,1.396369866
PTCHD1,1.396369856
UPB1,1.396369846
GANC,1.39635363
CAPN3,1.396340478
ZNF106,1.396327325
LRRC57,1.396301019
PRKACB,1.396266865
CDAN1,1.396261561
UBR1,1.396235255
TMEM62,1.396222103
CCNDBP1,1.39620895
EPB42,1.396195797
LCMT2,1.396182644
ADAL,1.396169492
ZSCAN29,1.396156339
TUBGCP4,1.396143186
TP53BP1,1.396130033
MAP1A,1.39611688
CATSPER2,1.396077422
ELL3,1.396051117
SERINC4,1.396037964
ABCA8,1.396005786
MFAP1,1.395998505
WDR76,1.395985353
FRMD5,1.3959722
MAGEB3,1.395945894
CTDSPL2,1.395932741
SPG11,1.395919589
TRIM69,1.395893283
SORD,1.39588013
SLC28A2,1.395853825
SLC30A4,1.395814366
SLC24A5,1.395761755
PRG3,1.395747395
EEPD1,1.395746673
DUT,1.39573545
SECISBP2L,1.395669686
COPS2,1.395656533
Olfr52,1.395631489
FAM227B,1.395630228
FGF7,1.395617075
DTWD1,1.395603922
Olfr1152,1.395588024
SLC27A2,1.395577616
GABPB1,1.395551311
USP8,1.395538158
USP50,1.395525005
TRPM7,1.395511853
SPPL2A,1.3954987
AP4E1,1.395485547
BLVRA,1.395472394
NCAPH,1.395459241
ITPRIPL1,1.395446089
OR4C46,1.395443141
SNRNP200,1.395432936
Olfr1259,1.395428652
CIAO1,1.395419783
TMEM127,1.39540663
STARD7,1.395393478
ADRA2B,1.395367172
FAHD2B,1.395354019
PIN1P1,1.395344263
KCNIP3,1.395340866
PROM2,1.395327714
ZNF2,1.395314561
MRPS5,1.395301408
MRTFA,1.395288255
TMEM87B,1.395183033
ZC3H8,1.395156728
ZC3H6,1.395143575
TTL,1.395130422
POLR1B,1.395117269
CHCHD5,1.395104116
CKAP2L,1.395077811
STK35,1.3950252
TGM3,1.395012047
TMC2,1.394985741
IDH3B,1.394959436
PCED1A,1.394919978
VPS16,1.394906825
MRPS26,1.394893672
OXT,1.394880519
TSIX,1.394855048
FASTKD5,1.394854214
LZTS3,1.394841061
DDRGK1,1.394827908
ITPA,1.394814755
C20orf194,1.39478845
ATRN,1.394775297
GFRA4,1.394762144
ALX4,1.394747702
SIGLEC1,1.394735839
C20orf27,1.394709533
SPEF1,1.39469638
Cenpb,1.394683228
CDC25B,1.394670075
PAK6,1.394656294
MAVS,1.394643769
RNF24,1.394617464
RNF32,1.394604601
PRNP,1.394591158
RASSF2,1.394578005
TMEM230,1.3945517
PCNA,1.394538547
CDS2,1.394525394
GPCPD1,1.394499089
SHLD1,1.394485936
TRMT6,1.39445963
MCM8,1.394446478
CRLS1,1.394433325
HAO1,1.394380714
TMX4,1.394367561
TMEM150A,1.394356039
PLCB4,1.394341255
MKKS,1.394301797
SLX4IP,1.394288644
JAG1,1.394275491
BTBD3,1.394262339
TASP1,1.394236033
LGALS2,1.394232461
ESF1,1.39422288
NDUFAF5,1.394209728
MACROD2,1.394196575
FLRT3,1.394183422
KIF16B,1.394170269
SNRPB2,1.394157116
PCSK2,1.394143964
LY6G6E,1.39410935
MGME1,1.3940782
DZANK1,1.394038741
RBBP9,1.394012436
KCNA4,1.394008798
SMIM26,1.39398613
DTD1,1.393972978
SCP2D1,1.393959825
TGM5,1.393955586
NAA20,1.393920366
CRNKL1,1.393907214
CFAP61,1.393894061
INSM1,1.393880908
MUC15,1.393863915
KIZ,1.393854603
CD93,1.393788839
NXT1,1.393775686
GZF1,1.393762533
Olfr1318,1.393762496
NAPB,1.39374938
DCP1B,1.393742794
CST8,1.393736228
CST9L,1.393723075
3300002I08Rik,1.393683616
Zfp442,1.393670464
APMAP,1.393657311
ACSS1,1.393644158
DUOXA2,1.393637082
DUOXA1,1.393624341
ABHD12,1.3936047
GINS1,1.393591547
NINL,1.393578394
NANP,1.393565241
NSFL1C,1.393552089
SNPH,1.39351263
FXN,1.393500723
C20orf202,1.393499478
TMEM74B,1.393486325
ANGPT4,1.393446866
FAM110A,1.393433714
SLC52A3,1.393420561
TBC1D20,1.39336795
RBCK1,1.393354797
NRSN2,1.393328491
ZCCHC3,1.393302186
C20orf96,1.393289033
DEFB124,1.39327588
REM1,1.393262728
HM13,1.393249575
Mcts2,1.393236422
DAZ2,1.393183811
FOXS1,1.393170658
TTLL9,1.393157505
ASTL,1.393127475
TM9SF4,1.393104894
GPAT2,1.393101995
POFUT1,1.393065436
ASXL1,1.39303913
NOL4L,1.393025978
COMMD7,1.393012825
DNMT3B,1.392999672
LOC101055837,1.392973366
CDK5RAP1,1.392920755
SNTA1,1.392907603
CBFA2T2,1.39289445
NECAB3,1.392881297
C20orf144,1.392868144
E2F1,1.392854991
ZNF341,1.392828686
BRSK1,1.39278539
AHCY,1.392776075
ITCH,1.392762922
PLA2G4E,1.392762803
PIGU,1.392723464
TP53INP2,1.392710311
NCOA6,1.392697158
GGT7,1.392684005
ACSS2,1.392670853
MAP2K7,1.392667737
TRPC4AP,1.392644547
EDEM2,1.392631394
AVP,1.392630609
PROCR,1.392618241
EIF6,1.392605089
GDF5,1.392578783
CEP250,1.39256563
C20orf173,1.392552478
SPAG4,1.392526172
CPNE1,1.392513019
RBM12,1.392499866
NFS1,1.392486714
PHF20,1.392447255
CD300LD,1.392433761
EPB41L1,1.392394644
AAR2,1.392381491
DLGAP4,1.392368339
SLA2,1.392315727
NDRG3,1.392302575
DSN1,1.392289422
SOGA1,1.392276269
RBL1,1.392249964
MROH8,1.392236811
PATL2,1.392197759
SRC,1.3921842
BLCAP,1.392171047
CTNNBL1,1.392144741
TTI1,1.392131589
RPRD1B,1.392118436
KIAA1755,1.39209213
BRF2,1.392086097
SPTLC3,1.392044562
ADIG,1.392039519
ACTR5,1.392026366
PPP1R16B,1.392013214
FAM83D,1.392000061
DHX35,1.391986908
LENG8,1.391971082
PLCG1,1.39194745
LPIN3,1.391921144
L3MBTL1,1.391868533
UQCC3,1.3918565
IFT52,1.39185538
MYBL2,1.391842227
JPH2,1.391815922
OSER1,1.391802769
FITM2,1.391789616
TTPAL,1.391776464
PKIG,1.391750158
RIMS4,1.3917107
PABPC1L,1.391684394
TOMM34,1.391671241
WFDC12,1.391644936
GSDME,1.391628633
MATN4,1.39161863
SYS1,1.391579172
DBNDD2,1.391566019
PIGT,1.391552866
EPPIN,1.391526561
9230104L09Rik,1.391522215
DNTTIP1,1.391500255
UBE2C,1.391487102
TNNC2,1.39147395
Gm14124,1.391471254
SNX21,1.391460797
ACOT8,1.391447644
ZSWIM3,1.391434491
ZSWIM1,1.391421339
SPATA25,1.391408186
NEURL2,1.391395033
CTSA,1.39138188
SPOP,1.391355575
ZNF335,1.391342422
SLC12A5,1.391316116
NCOA5,1.391302964
CD40,1.391289811
SLC35C2,1.391263505
ELMO2,1.391250352
ZNF334,1.391224047
SLC2A10,1.391210894
NCOA3,1.391171436
CSE1L,1.391118825
STAU1,1.391105672
DDX27,1.391092519
ZNFX1,1.391079366
B4GALT5,1.391039908
SLC9A8,1.391026755
SPATA2,1.391013602
RNF114,1.39100045
UBE2V1,1.390974144
TMEM189,1.390960991
RANBP3L,1.390955276
RIPOR3,1.390921533
ADNP,1.390895227
DPM1,1.390882075
MOCS3,1.390868922
KCNG1,1.390855769
APOBR,1.390844526
NFATC2,1.390842616
ATP9A,1.390829464
ZNF217,1.390790005
BCAS1,1.390776852
PFDN4,1.3907637
DOK5,1.390750547
MTRF1L,1.390734195
AURKA,1.390724241
CSTF1,1.390711089
CASS4,1.390697936
RTF2,1.390684783
MMP24,1.390452042
FAM83C,1.390426561
TAOK3,1.390405691
ANKEF1,1.390372232
MRPL38,1.390297015
S100A14,1.389866395
ARHGAP40,1.389865994
PAX1,1.389807188
PREB,1.389759754
GDAP1L1,1.389623931
R3HDML,1.389598451
CST7,1.389560886
IRX2,1.389547676
Wfdc15b,1.389458309
Wfdc10,1.389343648
R3HDM4,1.389337194
DPF1,1.389232549
OCSTAMP,1.389063364
SLC13A3,1.389050624
Zfp955a,1.389024441
MYLK2,1.389010331
DUSP15,1.388981354
LGR5,1.3888179
ASIP,1.388561193
SFRP2,1.388511001
SH3TC2,1.388308326
FER1L4,1.388213473
BCDIN3D,1.388207562
SAMD4B,1.388107178
RNF123,1.388007172
ADCYAP1R1,1.387808292
VSTM2L,1.387764336
PDE4B,1.387709414
ARHGAP28,1.387610909
AGPAT1,1.387512775
ERBB2,1.387415012
Rpl31-ps12,1.387123929
TUBA8,1.386836128
EPC1,1.386646066
APOL6,1.386457434
CHADL,1.386084422
BUD13,1.385992047
MUCL3,1.38590002
TAF4,1.385626018
Zfp943,1.385535372
RARRES1,1.385445068
PDPN,1.385355104
ZNF710,1.38526548
RAB3IP,1.385176194
ARID3B,1.384998631
NLGN2,1.384910352
NAT8L,1.384647506
VAMP8,1.384560551
Plscr2,1.384473924
SMOC1,1.384387624
PHKA2,1.38430165
NAF1,1.384215999
GRIP2,1.384130672
CTU1,1.384045667
ZFP57,1.383960982
4930486L24Rik,1.38379257
EDN1,1.383542326
OTULINL,1.38345954
NNT,1.383131507
RTN4IP1,1.382969341
PDE4D,1.382648663
PSTPIP2,1.382569248
B430306N03Rik,1.382490132
SLC66A1,1.382411315
PRMT3,1.382332796
PYGO2,1.382254572
SLC38A2,1.382176644
GGH,1.381944618
FMNL1,1.381867858
SPATA5,1.381791389
RAB20,1.381715208
CCDC90B,1.381488384
IRX3,1.381413345
H2-Eb2,1.38133859
FAM117A,1.381264117
BIRC2,1.381189925
DHH,1.381042378
ELOVL6,1.380969023
MTA1,1.380895943
GMPPB,1.38082314
ZNF574,1.380678356
BPGM,1.380534661
PLPPR5,1.380392049
PPP1R1A,1.380321147
TMEM26,1.380250511
GCAT,1.380180142
UBR7,1.380110039
SENP3,1.379970624
SHARPIN,1.379832259
SLC34A1,1.379694936
PPP2R5B,1.379558647
ARHGAP39,1.379356136
SYVN1,1.379222398
AMPD2,1.379155907
TMEM38B,1.379023677
GAP43,1.378762196
RHBDF2,1.378697441
RNF19B,1.37863293
NUDT18,1.378568663
PRMT6,1.378314009
SAFB,1.378250944
RBM5,1.378188118
POLM,1.378001057
PLD2,1.377754918
TRIM7,1.377633237
CCNL2,1.377452432
APOC1,1.377333028
EXOC6,1.377214524
E2F4,1.377155607
USF2,1.377096912
DECR1,1.376922152
AUNIP,1.376864338
IRF2BP1,1.3766922
MYOCD,1.376635253
Zfp472,1.376522003
JDP2,1.376465698
WDR91,1.376409605
WNT10B,1.376353724
RASGRF1,1.376187343
MIPOL1,1.3761323
UQCRC2,1.376077465
HDHD3,1.376022837
ATP2B2,1.375914747
BEX1,1.375914747
BST2,1.375914747
C19orf12,1.375914747
C1R,1.375914747
CEP85,1.375914747
CTNND2,1.375914747
DGAT2,1.375914747
F830016B08Rik,1.375914747
SLC25A16,1.375914747
GDPD1,1.375914747
GDPD2,1.375914747
PGGT1B,1.375914747
Gm5416,1.375914747
GSDMD,1.375914747
GVINP1,1.375914747
HCLS1,1.375914747
HELZ2,1.375914747
HERC6,1.375914747
IGHD,1.375914747
ITGA7,1.375914747
LGALS9B,1.375914747
LRRC25,1.375914747
MCEMP1,1.375914747
MS4A6A,1.375914747
MSRB1,1.375914747
NADK,1.375914747
PARP12,1.375914747
PIM3,1.375914747
PLEKHO2,1.375914747
PNP,1.375914747
RAP1GAP2,1.375914747
ROS1,1.375914747
SELPLG,1.375914747
SLC2A3,1.375914747
SLFN5,1.375914747
TRBC2,1.375914747
LRRTM4,1.375752771
SSH3,1.375646166
OGT,1.375540363
ZNF518A,1.375435357
APBA3,1.375383151
LZTFL1,1.375279328
C5orf52,1.37522771
DLL1,1.375074023
MNAT1,1.375023179
SEC14L2,1.374972528
PELI3,1.374922067
MYOM3,1.374821716
MED12,1.374722121
ZFP3,1.374623276
TRMT2A,1.374331184
SETD1B,1.374283142
PFAS,1.374092781
TJAP1,1.374045639
C1RL,1.373951888
TFE3,1.373905277
BCL6,1.373858842
DYNLT3,1.373812582
PIM2,1.373766496
GON7,1.373404016
SLTM,1.373359472
SAP30,1.373139258
LTBP1,1.37305233
TNNT1,1.372966057
GRK2,1.372923165
DPYSL5,1.372711117
TNIP3,1.37254434
CMC2,1.372461892
POLD2,1.372420901
DNPH1,1.372380064
KIF5A,1.372298853
SYNGAP1,1.372258477
CASP7,1.372138261
SHISAL1,1.37209849
PLEKHH3,1.371940904
SMIM24,1.371862999
CC2D1A,1.371708945
TDRP,1.371632786
COQ5,1.371557201
GBP4,1.371519623
CERS4,1.371407735
AASDH,1.37137072
MAG,1.371297108
ZNF726,1.37126051
EIF2S3,1.37122405
CLDN15,1.371115494
CD8B,1.371079581
DDX41,1.371043804
CISH,1.370902039
ZDHHC18,1.3707624
VWA7,1.370727819
ZNF771,1.370693368
SLC31A2,1.370659047
HOXB7,1.370590794
MIDN,1.370489375
PTTG1,1.370422399
RPS6KL1,1.370355927
CBX7,1.370322879
MCOLN2,1.370289955
ZNF664-FAM101A,1.370191928
CLDN5,1.370159499
APOB,1.370095006
TRAF3IP2,1.370062942
CBWD1,1.369967473
MESP2,1.369873081
ATP6V0E2,1.369810744
TNNT3,1.369748877
SOAT2,1.369656949
LRTM2,1.369626537
NFXL1,1.36959624
TMEM80,1.369446459
RAB40C,1.36941684
AGFG2,1.369328655
RABGEF1,1.369299481
CDK2,1.369270417
TRAF4,1.369241463
FAM177A1,1.369126733
CNN1,1.369098321
BNC1,1.368985739
FAM221A,1.368902412
MAFK,1.368874846
THUMPD3,1.368847383
FAM20A,1.368765616
MED26,1.368738565
ANO9,1.36868477
PPP3CC,1.368604835
ITFG1,1.368552047
THAP1,1.368525802
NHLRC1,1.368473608
LIX1,1.368447659
SLC2A4,1.368344837
TAF7,1.368319373
NHLRC2,1.368268733
UNC5A,1.368193488
TRPC2,1.368168595
TRIB1,1.368143796
OMD,1.36811909
IFT88,1.368045531
MIER2,1.368021196
TMEM51,1.367996953
PRR15L,1.367972801
LRRC8D,1.367948741
EAPP,1.367924771
SSH2,1.367900891
GMIP,1.367877102
SPG7,1.367853402
UHRF2,1.367829791
KIAA1522,1.36780627
PLOD2,1.367759493
IPCEF1,1.367713068
NEURL4,1.367666993
PPL,1.367508443
DOC2A,1.367463908
LILRB3,1.367419708
TMEM259,1.367354031
EXOC3,1.367310658
AP4M1,1.367289095
TMEM220,1.367267612
AKT2,1.367140408
ZFAND2A,1.367119486
MLXIP,1.367077879
NR1D2,1.367036585
NTN4,1.366975226
CLIC1,1.366954927
FIG4,1.366934705
PSTPIP1,1.366894488
WNT2B,1.366874494
LPAR4,1.366854575
CCDC92,1.366834731
TGFBR3,1.366814961
ALKBH4,1.366795267
NAT8B,1.366775647
ZNF276,1.3667561
COG8,1.366736627
PTDSS1,1.366717228
CCDC36,1.366697902
ARHGEF39,1.366678649
Dmd,1.366659468
ARHGAP44,1.36664036
GMPR2,1.366621324
PLD6,1.366527214
RAB39B,1.366471595
PCDH7,1.366416603
MEAK7,1.366398411
ASZ1,1.366380287
ANKS1A,1.366344243
ZNF208,1.366326324
GPR156,1.366308472
ZNF605,1.366272969
MOGS,1.366255318
SCAMP3,1.366237733
PSMB9,1.366220215
GLRB,1.366202763
VEGFB,1.366185377
C1orf52,1.366150801
ICAM2,1.36613361
METAP1,1.366116485
CCDC97,1.366099424
GEMIN8,1.366082427
SLC24A2,1.366031821
TMEM151A,1.3659984
ROBO4,1.365932312
Zim1,1.365915946
TMEM102,1.365883397
Zrsr1,1.365867215
OTX1,1.365851094
STK11,1.365819034
WDR92,1.365803094
A630033H20Rik,1.365787215
CRAMP1,1.365771395
PHF21B,1.365755636
PRKG2,1.365739935
Akr1c14,1.365724294
SLC15A3,1.365693188
ITIH3,1.365677723
TTC8,1.365646968
NR3C2,1.365601268
PODXL,1.365556083
NPAS3,1.365526243
BSPRY,1.365511408
SLC25A24,1.365496628
SUSD6,1.365481904
ICA1,1.365467236
PIGP,1.365438064
GPSM2,1.365409113
TBC1D10B,1.365394719
PAN2,1.365380379
TCOF1,1.365309487
GATD1,1.365295468
TRIP4,1.365281503
LSM14B,1.365239921
PPM1E,1.365212461
EML1,1.365185207
CPNE8,1.365171657
PDE10A,1.365131313
NFAM1,1.365117966
PDZRN4,1.365104669
CEP20,1.365091423
DNM1L,1.36506508
POU2F2,1.365051983
FGF11,1.365038935
PACRGL,1.365025937
SLC22A4,1.365000086
KMT2A,1.364987234
MANSC1,1.364974431
STX11,1.364936309
VBP1,1.364923697
NKX2-1,1.364911133
PRR3,1.364873724
IRF2BP2,1.364861348
NUP62CL,1.364849019
Eif2s3y,1.364836737
SYNE4,1.364764007
EIF5A2,1.364716428
PCNX3,1.364704645
MYD88,1.364692907
INTS12,1.364669563
CTHRC1,1.364634875
PHF23,1.3646234
TCEANC2,1.364611968
PYURF,1.364600579
C14orf93,1.364577929
FOXL1,1.36455545
EVI2B,1.364544274
MYOZ3,1.36453314
PDE3A,1.364522048
RALGAPA1,1.364510998
IL34,1.364489023
SCO2,1.364467212
TECPR1,1.364456369
RTP3,1.364445566
TBCCD1,1.364434805
GLIS2,1.364424083
EPS8L1,1.364392161
SPTBN2,1.364381601
KHDC4,1.36437108
ZC3H3,1.364360599
EPHA7,1.364350157
TBX18,1.364339755
NEIL3,1.364319068
AXIN1,1.364308783
SAE1,1.364298536
LEKR1,1.364288329
AARS2,1.364247881
MFSD4B,1.364217944
DCBLD1,1.36420804
MEIS3,1.364198173
NAT14,1.364188344
ADAT2,1.364178551
TRRAP,1.364159077
SLC25A28,1.364149395
CPSF6,1.364139749
KY,1.36413014
ZNF146,1.364120567
MMP19,1.364082634
DOT1L,1.36407324
NELFCD,1.364063882
SOST,1.364036017
Sf3a2,1.364017615
NUBPL,1.364008466
SLC12A9,1.363990271
RFTN1,1.363981225
SNRNP70,1.363972213
EXOC7,1.363963235
